Answer,Atoms,Backjumps,Bodies,Bounds LB,Bounds UB,CPU Time,CPU time,Calls,Choices,Conflicts,Constraints,Date,Equivalences,Instance,Lemmas,Log,Model-Level,Models,Obj updates,Obj val,Optimization,Problems,Real time,Restarts,Result,Rules,Sys time,TIME LIMIT,Time,Uptime,Used memory,Variables,c   Binary,c   Bounded,c   Choice,c   Conflict,c   Count,c   Executed,c   Loop,c   Minimize,c   Other,c   Ternary
1.0,5227.0,110.0,5867.0,,,0.043,0.1,1.0,732.0,119.0,15066.0,2025.0,1701.0,instances/bms/100/book1,307.0,100-02-ASP-reachability/bms3000/book1.lp.log.gz,232.0,1.0,1,87,87.0,9.0,0.1,0.0,opt,10220.0,0.0,,0.045,20.0,NaN,5043.0,107.0,8.0,274.0,110.0,14.0,102.0,197.0,1.0,0.0,28.0
1.0,5214.0,19.0,4900.0,,,0.039,0.1,1.0,256.0,31.0,11180.0,2025.0,1736.0,instances/bms/100/asyoulik.txt,230.0,100-02-ASP-reachability/bms3000/asyoulik.txt.lp.log.gz,201.0,1.0,1,84,84.0,12.0,0.1,0.0,opt,9223.0,0.0,,0.048,20.0,NaN,4054.0,102.0,1.0,274.0,19.0,25.0,18.0,211.0,1.0,0.0,9.0
1.0,38550.0,0.0,1030401.0,,,4.167,4.4,1.0,2479.0,3.0,4015750.0,2025.0,35349.0,instances/bms/100/pic,3024.0,100-02-ASP-reachability/bms3000/pic.lp.log.gz,2480.0,1.0,1,2,2.0,3.0,4.4,0.0,opt,1058351.0,0.2,,4.184,20.0,NaN,1010500.0,99.0,0.0,5050.0,0.0,200.0,0.0,3024.0,1.0,0.0,97.0
1.0,5804.0,547.0,8121.0,,,0.1,0.2,1.0,1131.0,559.0,22278.0,2025.0,2082.0,instances/bms/100/paper3,1057.0,100-02-ASP-reachability/bms3000/paper3.lp.log.gz,106.0,1.0,1,76,76.0,12.0,0.2,0.0,opt,12977.0,0.0,,0.102,20.0,NaN,7040.0,261.0,4.0,329.0,547.0,26.0,543.0,510.0,1.0,0.0,28.0
1.0,5171.0,28.0,5239.0,,,0.04,0.1,1.0,380.0,45.0,11626.0,2025.0,1797.0,instances/bms/100/news,240.0,100-02-ASP-reachability/bms3000/news.lp.log.gz,196.0,1.0,1,80,80.0,17.0,0.1,0.0,opt,9494.0,0.0,,0.042,20.0,NaN,4101.0,122.0,4.0,282.0,28.0,30.0,24.0,212.0,1.0,0.0,3.0
1.0,12615.0,888.0,77301.0,,,0.988,1.0,1.0,32102.0,921.0,275647.0,2025.0,9414.0,instances/bms/100/E.coli,4899.0,100-02-ASP-reachability/bms3000/E.coli.lp.log.gz,113.0,1.0,1,33,33.0,33.0,1.1,3.0,opt,86726.0,0.0,,0.994,20.0,NaN,72220.0,2113.0,42.0,1345.0,888.0,200.0,846.0,4011.0,1.0,0.0,96.0
1.0,38550.0,0.0,1030401.0,,,4.222,4.4,1.0,2479.0,3.0,4015750.0,2025.0,35349.0,instances/bms/100/ptt5,3024.0,100-02-ASP-reachability/bms3000/ptt5.lp.log.gz,2480.0,1.0,1,2,2.0,3.0,4.5,0.0,opt,1058351.0,0.2,,4.242,20.0,NaN,1010500.0,99.0,0.0,5050.0,0.0,200.0,0.0,3024.0,1.0,0.0,97.0
1.0,5592.0,151.0,6877.0,,,0.055,0.1,1.0,607.0,164.0,18330.0,2025.0,1958.0,instances/bms/100/paper1,528.0,100-02-ASP-reachability/bms3000/paper1.lp.log.gz,137.0,1.0,1,79,79.0,13.0,0.1,0.0,opt,11537.0,0.0,,0.057,20.0,NaN,5874.0,222.0,29.0,308.0,151.0,31.0,122.0,377.0,1.0,0.0,29.0
1.0,38550.0,0.0,1030401.0,,,4.157,4.4,1.0,2479.0,3.0,4015750.0,2025.0,35349.0,instances/bms/100/aaa.txt,3024.0,100-02-ASP-reachability/bms3000/aaa.txt.lp.log.gz,2480.0,1.0,1,2,2.0,3.0,4.4,0.0,opt,1058351.0,0.2,,4.174,20.0,NaN,1010500.0,99.0,0.0,5050.0,0.0,200.0,0.0,3024.0,1.0,0.0,97.0
1.0,5607.0,28.0,7771.0,,,0.05,0.1,1.0,565.0,44.0,21302.0,2025.0,1971.0,instances/bms/100/xargs.1,303.0,100-02-ASP-reachability/bms3000/xargs.1.lp.log.gz,224.0,1.0,1,81,81.0,16.0,0.1,0.0,opt,12414.0,0.0,,0.053,20.0,NaN,6764.0,172.0,5.0,310.0,28.0,16.0,23.0,275.0,1.0,0.0,10.0
1.0,5524.0,1021.0,6759.0,,,0.093,0.2,1.0,1701.0,1037.0,17351.0,2025.0,1960.0,instances/bms/100/paper6,1486.0,100-02-ASP-reachability/bms3000/paper6.lp.log.gz,122.0,1.0,1,73,73.0,16.0,0.2,0.0,opt,11341.0,0.0,,0.095,20.0,NaN,5653.0,191.0,7.0,308.0,1021.0,29.0,1014.0,465.0,1.0,0.0,81.0
1.0,7630.0,122.0,35327.0,,,0.153,0.2,1.0,635.0,132.0,123812.0,2025.0,4420.0,instances/bms/100/lcet10.txt,608.0,100-02-ASP-reachability/bms3000/lcet10.txt.lp.log.gz,272.0,1.0,1,64,64.0,10.0,0.2,0.0,opt,41289.0,0.0,,0.155,20.0,NaN,32785.0,358.0,7.0,656.0,122.0,76.0,115.0,486.0,1.0,0.0,3.0
1.0,22121.0,431912.0,353835.0,,,967.051,967.2,1.0,6725772.0,431919.0,1344393.0,2025.0,19872.0,instances/bms/100/period-doubling.11,602521.0,100-02-ASP-reachability/bms3000/period-doubling.11.lp.log.gz,79.0,1.0,1,7,7.0,7.0,971.9,1099.0,opt,369778.0,0.2,,971.774,20.0,NaN,342778.0,7123.0,42.0,2839.0,431912.0,200.0,431870.0,170609.0,1.0,0.0,8345.0
1.0,6111.0,127.0,9479.0,,,0.065,0.1,1.0,574.0,142.0,26143.0,2025.0,2343.0,instances/bms/100/plrabn12.txt,627.0,100-02-ASP-reachability/bms3000/plrabn12.txt.lp.log.gz,152.0,1.0,1,79,79.0,15.0,0.1,0.0,opt,14524.0,0.0,,0.067,20.0,NaN,8210.0,216.0,7.0,360.0,127.0,26.0,120.0,500.0,1.0,0.0,26.0
1.0,34455.0,0.0,857469.0,,,4.219,4.4,1.0,1397.0,2.0,3317961.0,2025.0,31254.0,instances/bms/100/obj1,1978.0,100-02-ASP-reachability/bms3000/obj1.lp.log.gz,1403.0,1.0,1,11,11.0,2.0,4.4,0.0,opt,882530.0,0.2,,4.235,20.0,NaN,839896.0,510.0,0.0,4471.0,0.0,188.0,0.0,1978.0,1.0,0.0,0.0
1.0,5644.0,418.0,7149.0,,,0.072,0.1,1.0,848.0,443.0,18671.0,2025.0,2049.0,instances/bms/100/trans,786.0,100-02-ASP-reachability/bms3000/trans.lp.log.gz,131.0,1.0,1,70,70.0,25.0,0.1,0.0,opt,11801.0,0.0,,0.074,20.0,NaN,6033.0,198.0,2.0,317.0,418.0,29.0,416.0,368.0,1.0,0.0,36.0
1.0,5578.0,15.0,6253.0,,,0.045,0.1,1.0,373.0,31.0,15047.0,2025.0,2000.0,instances/bms/100/progp,273.0,100-02-ASP-reachability/bms3000/progp.lp.log.gz,249.0,1.0,1,82,82.0,16.0,0.2,0.0,opt,10883.0,0.0,,0.056,20.0,NaN,5189.0,148.0,2.0,311.0,15.0,34.0,13.0,258.0,1.0,0.0,5.0
1.0,6356.0,80316.0,9139.0,,,6.128,6.2,1.0,98191.0,80337.0,24127.0,2025.0,2572.0,instances/bms/100/paper5,81777.0,100-02-ASP-reachability/bms3000/paper5.lp.log.gz,79.0,1.0,1,54,54.0,21.0,6.2,25.0,opt,14331.0,0.0,,6.153,20.0,NaN,7699.0,615.0,51.0,382.0,80316.0,47.0,80265.0,1461.0,1.0,0.0,318.0
1.0,11454.0,1084.0,105631.0,,,0.989,1.1,1.0,7320.0,1093.0,391888.0,2025.0,8242.0,instances/bms/100/alice29.txt,6557.0,100-02-ASP-reachability/bms3000/alice29.txt.lp.log.gz,152.0,1.0,1,50,50.0,9.0,1.1,3.0,opt,114309.0,0.1,,0.995,20.0,NaN,101017.0,1269.0,11.0,1198.0,1084.0,99.0,1073.0,5473.0,1.0,0.0,52.0
1.0,22850.0,6328.0,422443.0,,,41.367,41.5,1.0,12387.0,6334.0,1619158.0,2025.0,19653.0,instances/bms/100/progl,214722.0,100-02-ASP-reachability/bms3000/progl.lp.log.gz,41.0,1.0,1,25,25.0,6.0,41.7,1.0,opt,439225.0,0.1,,41.563,20.0,NaN,411457.0,369.0,9.0,2820.0,6328.0,148.0,6319.0,208394.0,1.0,0.0,58.0
1.0,8516.0,396.0,41339.0,,,0.289,0.4,1.0,10141.0,410.0,145127.0,2025.0,5310.0,instances/bms/100/kennedy.xls,3109.0,100-02-ASP-reachability/bms3000/kennedy.xls.lp.log.gz,369.0,1.0,1,58,58.0,14.0,0.4,0.0,opt,47909.0,0.0,,0.3,20.0,NaN,38413.0,606.0,38.0,775.0,396.0,129.0,358.0,2713.0,1.0,0.0,39.0
1.0,7179.0,278.0,29451.0,,,0.196,0.3,1.0,5490.0,301.0,102897.0,2025.0,3975.0,instances/bms/100/obj2,1603.0,100-02-ASP-reachability/bms3000/obj2.lp.log.gz,193.0,1.0,1,58,58.0,23.0,0.3,1.0,opt,35096.0,0.0,,0.202,20.0,NaN,27391.0,615.0,13.0,595.0,278.0,78.0,265.0,1325.0,1.0,0.0,19.0
1.0,20126.0,68755.0,266625.0,,,133.766,133.9,1.0,888279.0,68766.0,1002693.0,2025.0,17877.0,instances/bms/100/paper-folding.10,102366.0,100-02-ASP-reachability/bms3000/paper-folding.10.lp.log.gz,356.0,1.0,1,11,11.0,11.0,134.5,166.0,opt,281143.0,0.1,,134.337,20.0,NaN,256708.0,4210.0,7.0,2554.0,68755.0,200.0,68748.0,33611.0,1.0,0.0,2042.0
1.0,5441.0,10.0,6907.0,,,0.045,0.1,1.0,529.0,22.0,17635.0,2025.0,1910.0,instances/bms/100/bib,209.0,100-02-ASP-reachability/bms3000/bib.lp.log.gz,280.0,1.0,1,88,88.0,12.0,0.1,0.0,opt,11430.0,0.0,,0.047,20.0,NaN,5780.0,127.0,1.0,304.0,10.0,21.0,9.0,199.0,1.0,0.0,1.0
1.0,33041.0,9353.0,831293.0,,,47.06,47.2,1.0,419141.0,9361.0,3214983.0,2025.0,30792.0,instances/bms/100/power2.11,35716.0,100-02-ASP-reachability/bms3000/power2.11.lp.log.gz,457.0,1.0,1,9,9.0,8.0,47.5,10.0,opt,855036.0,0.2,,47.359,20.0,NaN,813898.0,4994.0,46.0,4399.0,9353.0,193.0,9307.0,26363.0,1.0,0.0,455.0
1.0,6007.0,67.0,8967.0,,,0.059,0.1,1.0,721.0,83.0,24288.0,2025.0,2282.0,instances/bms/100/progc,355.0,100-02-ASP-reachability/bms3000/progc.lp.log.gz,275.0,1.0,1,80,80.0,16.0,0.2,0.0,opt,13908.0,0.0,,0.07,20.0,NaN,7749.0,176.0,5.0,349.0,67.0,24.0,62.0,288.0,1.0,0.0,8.0
1.0,14803.0,455.0,178855.0,,,0.872,1.0,1.0,4444.0,462.0,673282.0,2025.0,11600.0,instances/bms/100/geo,4215.0,100-02-ASP-reachability/bms3000/geo.lp.log.gz,1085.0,1.0,1,41,41.0,7.0,1.0,1.0,opt,189956.0,0.1,,0.878,20.0,NaN,172457.0,1883.0,4.0,1679.0,455.0,136.0,451.0,3760.0,1.0,0.0,10.0
1.0,4092.0,0.0,1669.0,,,0.026,0.1,1.0,96.0,2.0,2515.0,2025.0,884.0,instances/bms/100/random.txt,42.0,100-02-ASP-reachability/bms3000/random.txt.lp.log.gz,97.0,1.0,1,99,99.0,2.0,0.1,0.0,opt,5163.0,0.0,,0.036,20.0,NaN,1345.0,3.0,0.0,169.0,0.0,0.0,0.0,42.0,1.0,0.0,16.0
1.0,11376.0,3714538.0,71025.0,,,3168.749,3168.8,1.0,9243797.0,3714552.0,251570.0,2025.0,9127.0,instances/bms/100/quaternary-paper-folding.11,3762379.0,100-02-ASP-reachability/bms3000/quaternary-paper-folding.11.lp.log.gz,121.0,1.0,1,14,14.0,14.0,3182.5,3811.0,opt,79293.0,0.2,,3182.423,21.0,NaN,66108.0,5584.0,39.0,1304.0,3714538.0,200.0,3714499.0,47841.0,1.0,0.0,11469.0
1.0,20098.0,201120.0,265401.0,,,429.617,429.7,1.0,1069918.0,201128.0,997899.0,2025.0,17849.0,instances/bms/100/thue-morse.11,301125.0,100-02-ASP-reachability/bms3000/thue-morse.11.lp.log.gz,271.0,1.0,1,8,8.0,8.0,431.7,226.0,opt,279899.0,0.1,,431.586,20.0,NaN,255500.0,3811.0,5.0,2550.0,201120.0,200.0,201115.0,100005.0,1.0,0.0,1271.0
1.0,5933.0,121.0,8832.0,,,0.062,0.1,1.0,574.0,135.0,24693.0,2025.0,2180.0,instances/bms/100/paper2,554.0,100-02-ASP-reachability/bms3000/paper2.lp.log.gz,130.0,1.0,1,77,77.0,14.0,0.1,0.0,opt,13776.0,0.0,,0.064,20.0,NaN,7685.0,257.0,8.0,342.0,121.0,27.0,113.0,433.0,1.0,0.0,14.0
1.0,17802.0,206421.0,201177.0,,,313.547,313.6,1.0,2062891.0,206429.0,752599.0,2025.0,14601.0,instances/bms/100/tribonacci.13,264091.0,100-02-ASP-reachability/bms3000/tribonacci.13.lp.log.gz,121.0,1.0,1,8,8.0,8.0,315.1,490.0,opt,214307.0,0.1,,315.024,20.0,NaN,193132.0,4951.0,27.0,2086.0,206421.0,200.0,206394.0,57670.0,1.0,0.0,3500.0
1.0,20959.0,2487.0,265707.0,,,7.766,7.9,1.0,7306.0,2497.0,999097.0,2025.0,17856.0,instances/bms/100/kolakoski.17,31285.0,100-02-ASP-reachability/bms3000/kolakoski.17.lp.log.gz,27.0,1.0,1,10,10.0,10.0,7.9,0.0,opt,281064.0,0.1,,7.8,20.0,NaN,255802.0,3989.0,24.0,2551.0,2487.0,200.0,2463.0,28798.0,1.0,0.0,225.0
1.0,7183.0,99.0,14673.0,,,0.091,0.1,1.0,1011.0,124.0,44058.0,2025.0,3982.0,instances/bms/100/pi.txt,798.0,100-02-ASP-reachability/bms3000/pi.txt.lp.log.gz,333.0,1.0,1,71,71.0,25.0,0.2,0.0,opt,20218.0,0.0,,0.102,20.0,NaN,12696.0,518.0,5.0,569.0,99.0,200.0,94.0,699.0,1.0,0.0,9.0
1.0,15219.0,291440.0,121581.0,,,285.322,285.4,1.0,1250586.0,291450.0,443460.0,2025.0,12018.0,instances/bms/100/vtm.11,317400.0,100-02-ASP-reachability/bms3000/vtm.11.lp.log.gz,108.0,1.0,1,10,10.0,10.0,286.8,499.0,opt,132866.0,0.1,,286.736,20.0,NaN,115012.0,4392.0,26.0,1717.0,291440.0,200.0,291414.0,25960.0,1.0,0.0,4900.0
1.0,5300.0,34.0,5917.0,,,0.045,0.1,1.0,756.0,47.0,15165.0,2025.0,1759.0,instances/bms/100/book2,258.0,100-02-ASP-reachability/bms3000/book2.lp.log.gz,200.0,1.0,1,83,83.0,13.0,0.1,0.0,opt,10299.0,0.0,,0.047,20.0,NaN,5098.0,104.0,7.0,278.0,34.0,14.0,27.0,224.0,1.0,0.0,16.0
