Acyc-Edges,Answer,Atoms,Backjumps,Bodies,Bounds LB,Bounds UB,CPU Time,CPU time,Calls,Choices,Conflicts,Constraints,Date,Equivalences,Instance,Lemmas,Log,Model-Level,Models,Obj updates,Obj val,Optimization,Problems,Real time,Restarts,Result,Rules,Sys time,TIME LIMIT,Time,Uptime,Used memory,Variables,c   Acyc,c   Binary,c   Bounded,c   Choice,c   Conflict,c   Count,c   Executed,c   Loop,c   Minimize,c   Other,c   Ternary
118560.0,,317588.0,55993582.0,372983.0,387,*,3585.045,3585.1,1.0,81323607.0,55993597.0,188220.0,2025.0,298604.0,instances/bms/1000/kennedy.xls,76680283.0,1000-03-ASP-acyclicity/bms3000/kennedy.xls.lp.log.gz,,0.0,0,0,,16.0,3600.1,33107.0,unknown,689015.0,0.1,1.0,3600.0,15.0,NaN,135146.0,118560.0,8.0,5.0,60280.0,55993582.0,708.0,55993577.0,20686701.0,1.0,0.0,1270.0
44900.0,,133697.0,19034650.0,152768.0,436,*,3582.218,3582.3,1.0,25708564.0,19034834.0,90477.0,2025.0,115041.0,instances/bms/1000/obj2,19634581.0,1000-03-ASP-acyclicity/bms3000/obj2.lp.log.gz,,0.0,0,0,,185.0,3600.1,14180.0,unknown,284712.0,0.2,1.0,3600.002,16.0,NaN,61463.0,44900.0,299.0,74.0,23450.0,19034650.0,714.0,19034576.0,599931.0,1.0,0.0,9327.0
499008.0,,1268467.0,7592739.0,1514924.0,11,*,3582.341,3582.4,1.0,47296135.0,7592750.0,776574.0,2025.0,1250519.0,instances/bms/1000/paper-folding.10,8556401.0,1000-03-ASP-acyclicity/bms3000/paper-folding.10.lp.log.gz,,0.0,0,0,,11.0,3600.1,14311.0,unknown,2781406.0,0.6,1.0,3600.003,17.0,NaN,515907.0,499008.0,45.0,9.0,250504.0,7592739.0,985.0,7592730.0,963662.0,1.0,0.0,53174.0
41190.0,,124717.0,48638141.0,141963.0,458,*,3582.424,3582.5,1.0,112285600.0,48638379.0,85440.0,2025.0,105901.0,instances/bms/1000/bib,136431475.0,1000-03-ASP-acyclicity/bms3000/bib.lp.log.gz,,0.0,0,0,,239.0,3600.2,85518.0,unknown,264904.0,0.4,1.0,3600.004,16.0,NaN,57974.0,41190.0,1020.0,116.0,21595.0,48638141.0,717.0,48638025.0,87793334.0,1.0,0.0,48712.0
979200.0,,2467911.0,421371.0,2954464.0,11,*,3583.29,3583.3,1.0,23081898.0,421381.0,1495479.0,2025.0,2450999.0,instances/bms/1000/power2.11,18142948.0,1000-03-ASP-acyclicity/bms3000/power2.11.lp.log.gz,,0.0,0,0,,10.0,3600.1,590.0,unknown,5420386.0,0.6,1.0,3600.007,17.0,NaN,995063.0,979200.0,66.0,65.0,490600.0,421371.0,989.0,421306.0,17721577.0,1.0,0.0,44332.0
45700.0,,135782.0,21643673.0,155094.0,369,*,3581.997,0.1,1.0,35275804.0,21643889.0,92410.0,2025.0,117170.0,instances/bms/1000/progc,31472449.0,1000-03-ASP-acyclicity/bms3000/progc.lp.log.gz,,0.0,0,0,,217.0,3600.1,18388.0,unknown,289078.0,0.0,1.0,3600.005,16.0,NaN,62278.0,45700.0,316.0,94.0,23850.0,21643673.0,743.0,21643579.0,9828776.0,1.0,0.0,15397.0
130332.0,,346835.0,10541037.0,409238.0,527,*,3588.314,3588.4,1.0,95105704.0,10541213.0,216759.0,2025.0,328415.0,instances/bms/1000/geo,271386105.0,1000-03-ASP-acyclicity/bms3000/geo.lp.log.gz,,0.0,0,0,,176.0,3600.1,19507.0,unknown,754408.0,0.4,1.0,3600.0,16.0,NaN,146573.0,130332.0,331.0,125.0,66166.0,10541037.0,565.0,10540912.0,260845068.0,1.0,0.0,167969.0
15574.0,1.0,45935.0,19.0,49723.0,,,0.228,0.3,1.0,21918.0,119.0,12317.0,2025.0,41934.0,instances/bms/1000/random.txt,79.0,1000-03-ASP-acyclicity/bms3000/random.txt.lp.log.gz,12072.0,1.0,1,892,892.0,100.0,0.3,0.0,opt,93658.0,0.0,,0.239,15.0,NaN,17574.0,15574.0,2.0,11.0,8787.0,19.0,1000.0,8.0,60.0,1.0,0.0,66.0
249008.0,,643362.0,13532711.0,764819.0,11,*,3578.634,3578.7,1.0,72300428.0,13532721.0,401650.0,2025.0,625519.0,instances/bms/1000/quaternary-paper-folding.11,14993546.0,1000-03-ASP-acyclicity/bms3000/quaternary-paper-folding.11.lp.log.gz,,0.0,0,0,,11.0,3600.1,25541.0,unknown,1406211.0,0.2,1.0,3600.001,16.0,NaN,265802.0,249008.0,47.0,7.0,125504.0,13532711.0,970.0,13532704.0,1460835.0,1.0,0.0,62409.0
499000.0,,1268443.0,2973896.0,1514896.0,7,*,3585.766,3585.8,1.0,23235426.0,2973902.0,776558.0,2025.0,1250499.0,instances/bms/1000/thue-morse.11,4089215.0,1000-03-ASP-acyclicity/bms3000/thue-morse.11.lp.log.gz,,0.0,0,0,,7.0,3600.1,8228.0,unknown,2781354.0,0.3,1.0,3600.018,17.0,NaN,515895.0,499000.0,71.0,0.0,250500.0,2973896.0,985.0,2973896.0,1115319.0,1.0,0.0,48802.0
47402.0,,140155.0,42841071.0,160368.0,436,*,3581.844,3581.9,1.0,70269352.0,42841315.0,94598.0,2025.0,121372.0,instances/bms/1000/paper2,93389328.0,1000-03-ASP-acyclicity/bms3000/paper2.lp.log.gz,,0.0,0,0,,244.0,3600.1,25293.0,unknown,298777.0,0.2,1.0,3600.023,15.0,NaN,64124.0,47402.0,96.0,120.0,24701.0,42841071.0,720.0,42840951.0,50548257.0,1.0,0.0,1647.0
407882.0,,1041375.0,2840631.0,1241317.0,5,*,3586.605,3586.7,1.0,28460175.0,2840635.0,639404.0,2025.0,1022704.0,instances/bms/1000/tribonacci.13,5987078.0,1000-03-ASP-acyclicity/bms3000/tribonacci.13.lp.log.gz,,0.0,0,0,,5.0,3600.1,7819.0,unknown,2280710.0,0.2,1.0,3600.01,15.0,NaN,424552.0,407882.0,8.0,5.0,204941.0,2840631.0,982.0,2840626.0,3146447.0,1.0,0.0,70685.0
499008.0,,1269313.0,2495939.0,1514916.0,30,*,3586.046,3586.1,1.0,23741972.0,2495968.0,776559.0,2025.0,1250519.0,instances/bms/1000/kolakoski.17,112806476.0,1000-03-ASP-acyclicity/bms3000/kolakoski.17.lp.log.gz,,0.0,0,0,,30.0,3600.1,5307.0,unknown,2782244.0,0.3,1.0,3600.002,15.0,NaN,515899.0,499008.0,340.0,559.0,250504.0,2495939.0,985.0,2495380.0,110310537.0,1.0,0.0,77563.0
99468.0,1.0,270396.0,352105.0,316131.0,,,29.269,29.4,1.0,2512275.0,352479.0,177360.0,2025.0,251669.0,instances/bms/1000/pi.txt,3193695.0,1000-03-ASP-acyclicity/bms3000/pi.txt.lp.log.gz,3722.0,1.0,1,374,374.0,374.0,29.5,150.0,opt,584603.0,0.1,,29.399,14.0,NaN,116194.0,99468.0,336.0,97.0,50734.0,352105.0,924.0,352008.0,2841590.0,1.0,0.0,11720.0
332334.0,,852347.0,10115992.0,1014515.0,9,*,3582.0,3582.1,1.0,56424411.0,10116000.0,526045.0,2025.0,833834.0,instances/bms/1000/vtm.11,12418041.0,1000-03-ASP-acyclicity/bms3000/vtm.11.lp.log.gz,,0.0,0,0,,9.0,3600.1,19990.0,unknown,1864884.0,0.2,1.0,3600.002,15.0,NaN,348846.0,332334.0,31.0,2.0,167167.0,10115992.0,978.0,10115990.0,2302049.0,1.0,0.0,71642.0
61080.0,,174370.0,25188541.0,200952.0,416,*,3582.067,3582.1,1.0,73833956.0,25188813.0,115296.0,2025.0,155618.0,instances/bms/1000/book2,52417454.0,1000-03-ASP-acyclicity/bms3000/book2.lp.log.gz,,0.0,0,0,,273.0,3600.1,20695.0,unknown,373510.0,0.2,1.0,3600.008,16.0,NaN,77796.0,61080.0,826.0,114.0,31540.0,25188541.0,806.0,25188427.0,27228913.0,1.0,0.0,34607.0
