Answer,Atoms,Backjumps,Bodies,Bounds LB,Bounds UB,CPU Time,CPU time,Calls,Choices,Conflicts,Constraints,Date,Equivalences,Instance,Lemmas,Log,Model-Level,Models,Obj updates,Obj val,Optimization,Problems,Real time,Restarts,Result,Rules,Sys time,TIME LIMIT,Time,Uptime,Used memory,Variables,c   Binary,c   Bounded,c   Choice,c   Conflict,c   Count,c   Executed,c   Loop,c   Minimize,c   Other,c   Ternary
1.0,5388.0,7.0,2459.0,,,0.03,0.1,1.0,231.0,24.0,1090.0,2025.0,1941.0,instances/bms/100/news,7.0,100-04-ASP-order/bms3000/news.lp.log.gz,222.0,1.0,1,80,80.0,17.0,0.1,0.0,opt,7192.0,0.0,,0.032,20.0,NaN,1118.0,1.0,4.0,282.0,7.0,0.0,3.0,0.0,1.0,0.0,6.0
1.0,19385.0,5027.0,15041.0,,,0.22,0.3,1.0,15561.0,5060.0,11914.0,2025.0,9514.0,instances/bms/100/E.coli,5027.0,100-04-ASP-order/bms3000/E.coli.lp.log.gz,75.0,1.0,1,33,33.0,33.0,0.3,2.0,opt,31636.0,0.0,,0.228,20.0,NaN,9760.0,13.0,14.0,1345.0,5027.0,0.0,5013.0,0.0,1.0,0.0,308.0
1.0,63111.0,1.0,55062.0,,,0.327,0.4,1.0,1407.0,3.0,41470.0,2025.0,35449.0,instances/bms/100/ptt5,1.0,100-04-ASP-order/bms3000/ptt5.lp.log.gz,1405.0,1.0,1,2,2.0,2.0,0.4,0.0,opt,107950.0,0.0,,0.337,20.0,NaN,34961.0,0.0,0.0,5050.0,1.0,23.0,1.0,0.0,1.0,0.0,0.0
1.0,5460.0,12517.0,2260.0,,,0.121,0.2,1.0,28798.0,12530.0,639.0,2025.0,2095.0,instances/bms/100/paper1,12517.0,100-04-ASP-order/bms3000/paper1.lp.log.gz,192.0,1.0,1,79,79.0,13.0,0.2,1.0,opt,7016.0,0.0,,0.124,20.0,NaN,1068.0,0.0,0.0,308.0,12517.0,24.0,12517.0,0.0,1.0,0.0,179.0
1.0,63111.0,1.0,55062.0,,,0.324,0.4,1.0,1407.0,3.0,41470.0,2025.0,35449.0,instances/bms/100/aaa.txt,1.0,100-04-ASP-order/bms3000/aaa.txt.lp.log.gz,1405.0,1.0,1,2,2.0,2.0,0.4,0.0,opt,107950.0,0.0,,0.327,20.0,NaN,34961.0,0.0,0.0,5050.0,1.0,23.0,1.0,0.0,1.0,0.0,0.0
1.0,5884.0,39.0,2694.0,,,0.033,0.1,1.0,233.0,55.0,1401.0,2025.0,2129.0,instances/bms/100/xargs.1,39.0,100-04-ASP-order/bms3000/xargs.1.lp.log.gz,152.0,1.0,1,81,81.0,16.0,0.1,0.0,opt,7875.0,0.0,,0.041,20.0,NaN,1478.0,1.0,5.0,310.0,39.0,0.0,34.0,0.0,1.0,0.0,22.0
1.0,5802.0,219.0,2705.0,,,0.034,0.1,1.0,611.0,235.0,1419.0,2025.0,2103.0,instances/bms/100/paper6,219.0,100-04-ASP-order/bms3000/paper6.lp.log.gz,148.0,1.0,1,73,73.0,16.0,0.1,0.0,opt,7823.0,0.0,,0.036,20.0,NaN,1410.0,1.0,11.0,308.0,219.0,0.0,208.0,0.0,1.0,0.0,67.0
1.0,10305.0,2551.0,6892.0,,,0.103,0.2,1.0,9191.0,2561.0,4823.0,2025.0,4547.0,instances/bms/100/lcet10.txt,2551.0,100-04-ASP-order/bms3000/lcet10.txt.lp.log.gz,147.0,1.0,1,64,64.0,10.0,0.2,1.0,opt,15818.0,0.0,,0.105,20.0,NaN,4169.0,13.0,14.0,656.0,2551.0,0.0,2537.0,0.0,1.0,0.0,152.0
1.0,37855.0,7215396.0,32969.0,,,700.291,700.4,1.0,9206861.0,7215403.0,27007.0,2025.0,19972.0,instances/bms/100/period-doubling.11,7215396.0,100-04-ASP-order/bms3000/period-doubling.11.lp.log.gz,21.0,1.0,1,7,7.0,7.0,704.4,5769.0,opt,65046.0,0.1,,704.364,20.0,NaN,21712.0,226.0,3.0,2839.0,7215396.0,0.0,7215393.0,0.0,1.0,0.0,4559.0
1.0,6482.0,159.0,3300.0,,,0.037,0.0,1.0,805.0,174.0,1818.0,2025.0,2491.0,instances/bms/100/plrabn12.txt,159.0,100-04-ASP-order/bms3000/plrabn12.txt.lp.log.gz,186.0,1.0,1,79,79.0,15.0,0.1,0.0,opt,8977.0,0.0,,0.038,20.0,NaN,1820.0,8.0,4.0,360.0,159.0,0.0,155.0,0.0,1.0,0.0,32.0
