Acyc-Edges,Answer,Atoms,Backjumps,Bodies,Bounds LB,Bounds UB,CPU Time,CPU time,Calls,Choices,Conflicts,Constraints,Date,Equivalences,Instance,Lemmas,Log,Model-Level,Models,Obj updates,Obj val,Optimization,Problems,Real time,Restarts,Result,Rules,Sys time,TIME LIMIT,Time,Uptime,Used memory,Variables,c   Acyc,c   Binary,c   Bounded,c   Choice,c   Conflict,c   Count,c   Executed,c   Loop,c   Minimize,c   Other,c   Ternary
249500.0,1.0,643645.0,37.0,764896.0,,,6.034,6.2,1.0,96.0,39.0,401305.0,2025.0,625249.0,instances/bms/500/pic,542.0,500-03-ASP-acyclicity/bms3000/pic.lp.log.gz,9.0,1.0,1,2,2.0,2.0,6.3,0.0,opt,1407556.0,0.2,,6.062,12.0,NaN,265395.0,249500.0,0.0,0.0,125250.0,37.0,485.0,37.0,505.0,1.0,0.0,6.0
10728.0,1.0,31721.0,2635015.0,34141.0,,,63.432,63.5,1.0,5202844.0,2635133.0,15010.0,2025.0,28198.0,instances/bms/500/paper3,5996294.0,500-03-ASP-acyclicity/bms3000/paper3.lp.log.gz,3946.0,1.0,1,275,275.0,118.0,63.7,1299.0,opt,64939.0,0.0,,63.627,11.0,NaN,11695.0,10728.0,75.0,34.0,5864.0,2635015.0,389.0,2634981.0,3361279.0,1.0,0.0,2900.0
9646.0,,28998.0,37057686.0,30486.0,293,*,3572.609,3572.7,1.0,50814686.0,37057800.0,12766.0,2025.0,25475.0,instances/bms/500/news,54426767.0,500-03-ASP-acyclicity/bms3000/news.lp.log.gz,,0.0,0,0,,114.0,3600.1,22530.0,unknown,58579.0,1.2,1.0,3600.007,12.0,NaN,10607.0,9646.0,191.0,34.0,5323.0,37057686.0,397.0,37057652.0,17369081.0,1.0,0.0,4032.0
63174.0,,177832.0,26184180.0,205920.0,110,*,3583.234,3583.3,1.0,57775099.0,26184289.0,122187.0,2025.0,159434.0,instances/bms/500/E.coli,202450503.0,500-03-ASP-acyclicity/bms3000/E.coli.lp.log.gz,,0.0,0,0,,110.0,3600.1,16997.0,unknown,382813.0,0.4,1.0,3600.001,12.0,NaN,79071.0,63174.0,226.0,354.0,32087.0,26184180.0,439.0,26183826.0,176266323.0,1.0,0.0,29365.0
249500.0,1.0,643645.0,37.0,764896.0,,,6.057,6.3,1.0,96.0,39.0,401305.0,2025.0,625249.0,instances/bms/500/ptt5,542.0,500-03-ASP-acyclicity/bms3000/ptt5.lp.log.gz,9.0,1.0,1,2,2.0,2.0,6.3,0.0,opt,1407556.0,0.2,,6.084,11.0,NaN,265395.0,249500.0,0.0,0.0,125250.0,37.0,485.0,37.0,505.0,1.0,0.0,6.0
9544.0,1.0,28782.0,4041484.0,30820.0,,,115.911,116.0,1.0,5700830.0,4041595.0,13620.0,2025.0,25265.0,instances/bms/500/paper1,13630738.0,500-03-ASP-acyclicity/bms3000/paper1.lp.log.gz,1961.0,1.0,1,280,280.0,111.0,116.4,1941.0,opt,58664.0,0.0,,116.351,10.0,NaN,10518.0,9544.0,26.0,34.0,5272.0,4041484.0,366.0,4041450.0,9589254.0,1.0,0.0,2159.0
249500.0,1.0,643645.0,37.0,764896.0,,,6.086,6.3,1.0,96.0,39.0,401305.0,2025.0,625249.0,instances/bms/500/aaa.txt,542.0,500-03-ASP-acyclicity/bms3000/aaa.txt.lp.log.gz,9.0,1.0,1,2,2.0,2.0,6.4,0.0,opt,1407556.0,0.2,,6.114,10.0,NaN,265395.0,249500.0,0.0,0.0,125250.0,37.0,485.0,37.0,505.0,1.0,0.0,6.0
11828.0,,34495.0,46868322.0,37236.0,202,*,3575.464,3575.5,1.0,62492182.0,46868406.0,17225.0,2025.0,30984.0,instances/bms/500/xargs.1,55851289.0,500-03-ASP-acyclicity/bms3000/xargs.1.lp.log.gz,,0.0,0,0,,85.0,3600.1,26680.0,unknown,70796.0,0.9,1.0,3600.011,12.0,NaN,12803.0,11828.0,158.0,56.0,6414.0,46868322.0,426.0,46868266.0,8982967.0,1.0,0.0,3141.0
12310.0,,35700.0,20986409.0,38663.0,181,*,3584.411,0.1,1.0,28906168.0,20986488.0,17929.0,2025.0,32183.0,instances/bms/500/paper6,21572638.0,500-03-ASP-acyclicity/bms3000/paper6.lp.log.gz,,0.0,0,0,,80.0,3600.1,12513.0,unknown,73422.0,0.0,1.0,3600.002,11.0,NaN,13285.0,12310.0,22.0,40.0,6655.0,20986409.0,413.0,20986369.0,586229.0,1.0,0.0,3285.0
51818.0,1.0,149109.0,6915613.0,171980.0,,,1026.182,0.0,1.0,12585625.0,6915682.0,103155.0,2025.0,130945.0,instances/bms/500/lcet10.txt,14510831.0,500-03-ASP-acyclicity/bms3000/lcet10.txt.lp.log.gz,1667.0,1.0,1,178,178.0,69.0,1030.4,5374.0,opt,320225.0,0.0,,1030.261,11.0,NaN,67436.0,51818.0,54.0,25.0,26409.0,6915613.0,309.0,6915588.0,7595218.0,1.0,0.0,13064.0
138612.0,,365401.0,13359220.0,432160.0,6,*,3553.196,3553.3,1.0,65026328.0,13359225.0,235019.0,2025.0,348029.0,instances/bms/500/period-doubling.11,17039542.0,500-03-ASP-acyclicity/bms3000/period-doubling.11.lp.log.gz,,0.0,0,0,,6.0,3600.1,24859.0,unknown,796588.0,3.8,1.0,3600.007,12.0,NaN,154435.0,138612.0,16.0,2.0,69806.0,13359220.0,473.0,13359218.0,3680322.0,1.0,0.0,61079.0
14986.0,1.0,57083.0,20659.0,61359.0,,,0.792,0.9,1.0,56864.0,20793.0,47818.0,2025.0,38880.0,instances/bms/500/plrabn12.txt,52775.0,500-03-ASP-acyclicity/bms3000/plrabn12.txt.lp.log.gz,1439.0,1.0,1,238,238.0,134.0,0.9,3.0,opt,117728.0,0.1,,0.807,11.0,NaN,30652.0,14986.0,52.0,51.0,7993.0,20659.0,190.0,20608.0,32116.0,1.0,0.0,1545.0
243542.0,1.0,628552.0,95.0,746824.0,,,13.75,13.9,1.0,540.0,97.0,390562.0,2025.0,610336.0,instances/bms/500/obj1,24399.0,500-03-ASP-acyclicity/bms3000/obj1.lp.log.gz,450.0,1.0,1,11,11.0,2.0,14.0,0.0,opt,1374409.0,0.2,,13.806,11.0,NaN,259251.0,243542.0,0.0,0.0,122271.0,95.0,479.0,95.0,24304.0,1.0,0.0,14.0
13354.0,1.0,52920.0,213620.0,56579.0,,,5.672,5.7,1.0,311090.0,213746.0,45429.0,2025.0,34811.0,instances/bms/500/trans,281969.0,500-03-ASP-acyclicity/bms3000/trans.lp.log.gz,2893.0,1.0,1,249,249.0,126.0,5.8,75.0,opt,108796.0,0.0,,5.719,10.0,NaN,28931.0,13354.0,29.0,44.0,7177.0,213620.0,149.0,213576.0,68349.0,1.0,0.0,1659.0
