Answer,Atoms,Backjumps,Bodies,Bounds LB,Bounds UB,CPU Time,CPU time,Calls,Choices,Conflicts,Constraints,Date,Equivalences,Instance,Lemmas,Log,Model-Level,Models,Obj updates,Obj val,Optimization,Problems,Real time,Restarts,Result,Rules,Sys time,TIME LIMIT,Time,Uptime,Used memory,Variables,c   Binary,c   Bounded,c   Choice,c   Conflict,c   Count,c   Executed,c   Loop,c   Minimize,c   Other,c   Ternary
1.0,42938.0,196607.0,389699.0,,,116.192,116.3,1.0,1064471.0,196725.0,1367341.0,2025.0,28297.0,instances/bms/500/paper3,291995.0,500-01-ASP-closure/bms3000/paper3.lp.log.gz,2080.0,1.0,1,275,275.0,118.0,116.9,403.0,opt,426328.0,0.1,,116.688,17.0,NaN,351117.0,1644.0,868.0,5864.0,196607.0,389.0,195739.0,95388.0,1.0,0.0,1928.0
,39127.0,5620541.0,323813.0,294,*,3583.485,0.0,1.0,9169441.0,5620656.0,1123202.0,2025.0,25574.0,instances/bms/500/news,5920355.0,500-01-ASP-closure/bms3000/news.lp.log.gz,,0.0,0,0,,115.0,3600.2,4180.0,unknown,357190.0,0.0,1.0,3599.997,19.0,NaN,289421.0,1763.0,381.0,5323.0,5620541.0,397.0,5620160.0,299814.0,1.0,0.0,2733.0
,226609.0,52821.0,8431936.0,108,*,3585.545,3585.7,1.0,5636686.0,52929.0,32712456.0,2025.0,159434.0,instances/bms/500/E.coli,263013.0,500-01-ASP-closure/bms3000/E.coli.lp.log.gz,,0.0,0,0,,109.0,3600.2,114.0,unknown,8625958.0,1.5,1.0,3600.005,19.0,NaN,8210326.0,921.0,1404.0,32087.0,52821.0,500.0,51417.0,210192.0,1.0,0.0,2863.0
,878750.0,993.0,125624751.0,2,*,3586.336,3587.7,1.0,259793.0,995.0,498502500.0,2025.0,625249.0,instances/bms/500/ptt5,1491.0,500-01-ASP-closure/bms3000/ptt5.lp.log.gz,,0.0,0,0,,3.0,3601.4,0.0,unknown,126377751.0,22.3,1.0,3600.046,18.0,NaN,124751000.0,0.0,0.0,125250.0,993.0,500.0,993.0,498.0,1.0,0.0,0.0
1.0,38816.0,90792.0,335250.0,,,53.082,53.2,1.0,736290.0,90903.0,1169179.0,2025.0,25337.0,instances/bms/500/paper1,151407.0,500-01-ASP-closure/bms3000/paper1.lp.log.gz,4738.0,1.0,1,280,280.0,111.0,53.5,180.0,opt,368340.0,0.1,,53.314,16.0,NaN,300600.0,1082.0,618.0,5272.0,90792.0,366.0,90174.0,60615.0,1.0,0.0,1539.0
,878750.0,975.0,125624751.0,2,*,3586.072,3587.4,1.0,259488.0,977.0,498502500.0,2025.0,625249.0,instances/bms/500/aaa.txt,1473.0,500-01-ASP-closure/bms3000/aaa.txt.lp.log.gz,,0.0,0,0,,3.0,3601.4,0.0,unknown,126377751.0,22.4,1.0,3600.001,17.0,NaN,124751000.0,0.0,0.0,125250.0,975.0,500.0,975.0,498.0,1.0,0.0,0.0
,46808.0,2670310.0,452748.0,198,*,3585.369,3585.4,1.0,4294559.0,2670390.0,1602314.0,2025.0,31029.0,instances/bms/500/xargs.1,2826754.0,500-01-ASP-closure/bms3000/xargs.1.lp.log.gz,,0.0,0,0,,81.0,3600.1,1823.0,unknown,492697.0,0.1,1.0,3600.021,19.0,NaN,410553.0,385.0,60.0,6414.0,2670310.0,426.0,2670250.0,156444.0,1.0,0.0,1406.0
,48501.0,7087163.0,488248.0,173,*,3584.074,0.1,1.0,11813118.0,7087234.0,1736126.0,2025.0,32255.0,instances/bms/500/paper6,9185294.0,500-01-ASP-closure/bms3000/paper6.lp.log.gz,,0.0,0,0,,72.0,3600.1,12465.0,unknown,529637.0,0.0,1.0,3600.002,17.0,NaN,444373.0,3.0,18.0,6655.0,7087163.0,413.0,7087145.0,2098131.0,1.0,0.0,31.0
,186773.0,143457.0,11002124.0,173,*,3585.493,3585.6,1.0,720048.0,143621.0,43173629.0,2025.0,131026.0,instances/bms/500/lcet10.txt,476238.0,500-01-ASP-closure/bms3000/lcet10.txt.lp.log.gz,,0.0,0,0,,165.0,3600.1,346.0,unknown,11162033.0,2.2,1.0,3600.005,18.0,NaN,10819817.0,105.0,87.0,26409.0,143457.0,382.0,143370.0,332781.0,1.0,0.0,546.0
,489690.0,8078.0,42181531.0,4,*,3585.046,3585.6,1.0,167009.0,8082.0,166503828.0,2025.0,348029.0,instances/bms/500/period-doubling.11,66790.0,500-01-ASP-closure/bms3000/period-doubling.11.lp.log.gz,,0.0,0,0,,5.0,3600.6,22.0,unknown,42600915.0,8.9,1.0,3599.999,18.0,NaN,41695888.0,0.0,3.0,69806.0,8078.0,500.0,8075.0,58712.0,1.0,0.0,258.0
