Answer,Atoms,Backjumps,Bodies,Bounds LB,Bounds UB,CPU Time,CPU time,Calls,Choices,Conflicts,Constraints,Date,Equivalences,Instance,Lemmas,Log,Model-Level,Models,Obj updates,Obj val,Optimization,Problems,Real time,Restarts,Result,Rules,Sys time,TIME LIMIT,Time,Uptime,Used memory,Variables,c   Binary,c   Bounded,c   Choice,c   Conflict,c   Count,c   Executed,c   Loop,c   Minimize,c   Other,c   Ternary
,288544.0,166480.0,10500631.0,220,*,3580.094,3580.4,1.0,684248.0,166694.0,40710323.0,2025.0,203392.0,instances/bms/1000/bible.txt,290136.0,1000-01-ASP-closure/bms3000/bible.txt.lp.log.gz,,0.0,0,0,,215.0,3600.4,115.0,unknown,10747113.0,3.9,1.0,3600.009,0.0,NaN,10218858.0,325.0,80.0,41082.0,166480.0,959.0,166400.0,123656.0,1.0,0.0,1070.0
,184693.0,1693238.0,5753886.0,378,*,3583.339,3583.5,1.0,5455765.0,1693597.0,22196789.0,2025.0,129232.0,instances/bms/1000/fields.c,2219959.0,1000-01-ASP-closure/bms3000/fields.c.lp.log.gz,,0.0,0,0,,360.0,3600.3,1538.0,unknown,5911389.0,1.2,1.0,3600.059,1.0,NaN,5575553.0,2561.0,401.0,26257.0,1693238.0,885.0,1692837.0,526721.0,1.0,0.0,4261.0
,259399.0,319129.0,10388385.0,203,*,3583.672,3583.9,1.0,987371.0,319329.0,40394161.0,2025.0,182601.0,instances/bms/1000/grammar.lsp,380874.0,1000-01-ASP-closure/bms3000/grammar.lsp.lp.log.gz,,0.0,0,0,,201.0,3600.2,289.0,unknown,10609884.0,2.0,1.0,3600.001,1.0,NaN,10135627.0,500.0,93.0,36921.0,319129.0,929.0,319036.0,61745.0,1.0,0.0,1510.0
,139138.0,172872.0,1575707.0,2,*,3583.779,3584.0,1.0,2535077.0,172874.0,5694336.0,2025.0,96669.0,instances/bms/1000/alphabet.txt,192788.0,1000-01-ASP-closure/bms3000/alphabet.txt.lp.log.gz,,0.0,0,0,,3.0,3600.3,627.0,unknown,1694111.0,0.4,1.0,3600.051,3.0,NaN,1443568.0,3.0,1.0,19734.0,172872.0,1000.0,172871.0,19916.0,1.0,0.0,708.0
,202617.0,130907.0,5039434.0,426,*,3586.361,3586.4,1.0,22670104.0,131316.0,19257984.0,2025.0,142051.0,instances/bms/1000/paper4,568611.0,1000-01-ASP-closure/bms3000/paper4.lp.log.gz,,0.0,0,0,,410.0,3600.1,359.0,unknown,5212299.0,0.9,1.0,3600.008,1.0,NaN,4843495.0,5404.0,7951.0,28819.0,130907.0,930.0,122956.0,437704.0,1.0,0.0,8103.0
,0.0,0.0,0.0,,,443.206,537.5,1.0,0.0,0.0,0.0,2025.0,,instances/bms/1000/sum,0.0,1000-01-ASP-closure/bms3000/sum.lp.log.gz,,0.0,0,0,,0.0,539.4,0.0,unknown,0.0,13.1,,444.721,1.0,NaN,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0
,130570.0,2076590.0,1837210.0,372,*,3585.85,3585.9,1.0,3534287.0,2076946.0,6777897.0,2025.0,90589.0,instances/bms/1000/cp.html,2220289.0,1000-01-ASP-closure/bms3000/cp.html.lp.log.gz,,0.0,0,0,,357.0,3600.1,1453.0,unknown,1948318.0,0.4,1.0,3600.029,1.0,NaN,1713134.0,479.0,143.0,18526.0,2076590.0,886.0,2076447.0,143699.0,1.0,0.0,1406.0
,191223.0,572393.0,4989125.0,393,*,3584.502,3584.6,1.0,9127967.0,572773.0,19108449.0,2025.0,133913.0,instances/bms/1000/world192.txt,1299272.0,1000-01-ASP-closure/bms3000/world192.txt.lp.log.gz,,0.0,0,0,,381.0,3600.2,1826.0,unknown,5152214.0,0.9,1.0,3600.078,1.0,NaN,4804447.0,4548.0,1197.0,27189.0,572393.0,910.0,571196.0,726879.0,1.0,0.0,6063.0
,0.0,0.0,0.0,,,455.096,551.9,1.0,0.0,0.0,0.0,2025.0,,instances/bms/1000/fibonacci.16,0.0,1000-01-ASP-closure/bms3000/fibonacci.16.lp.log.gz,,0.0,0,0,,0.0,553.9,0.0,unknown,0.0,13.3,,456.7,2.0,NaN,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0
,1758203.0,3894.0,252839146.0,104,*,3410.766,3416.1,1.0,2444857.0,3998.0,1003346652.0,2025.0,1253144.0,instances/bms/1000/binary-de-brujin.11,252158.0,1000-01-ASP-closure/bms3000/binary-de-brujin.11.lp.log.gz,,0.0,0,0,,105.0,3605.5,0.0,unknown,254345320.0,108.3,1.0,3600.001,0.0,NaN,251087942.0,3.0,13.0,251029.0,3894.0,1000.0,3881.0,248264.0,1.0,0.0,93.0
