Answer,Atoms,Backjumps,Bodies,Bounds LB,Bounds UB,CPU Time,CPU time,Calls,Choices,Conflicts,Constraints,Date,Equivalences,Instance,Lemmas,Log,Model-Level,Models,Obj updates,Obj val,Optimization,Problems,Real time,Restarts,Result,Rules,Sys time,TIME LIMIT,Time,Uptime,Used memory,Variables,c   Binary,c   Bounded,c   Choice,c   Conflict,c   Count,c   Executed,c   Loop,c   Minimize,c   Other,c   Ternary
,75852.0,392784.0,1352385.0,149,*,3583.068,3583.1,1.0,1045076.0,392928.0,5193775.0,2025.0,71819.0,instances/bms/500/bible.txt,1434033.0,500-02-ASP-reachability/bms3000/bible.txt.lp.log.gz,,0.0,0,0,,145.0,3600.1,178.0,unknown,1405243.0,0.3,1.0,3600.002,15.0,NaN,1312401.0,12972.0,26.0,10273.0,392784.0,881.0,392758.0,1041249.0,1.0,0.0,430.0
,51105.0,756392.0,784201.0,248,*,3583.76,3583.8,1.0,34053149.0,756502.0,2963736.0,2025.0,47065.0,instances/bms/500/fields.c,918774.0,500-02-ASP-reachability/bms3000/fields.c.lp.log.gz,,0.0,0,0,,111.0,3600.1,1077.0,unknown,819452.0,0.3,1.0,3600.009,16.0,NaN,758392.0,10450.0,70.0,6757.0,756392.0,791.0,756322.0,162382.0,1.0,0.0,3500.0
,65725.0,378762.0,1238089.0,144,*,3585.499,3585.6,1.0,6015098.0,378904.0,4766680.0,2025.0,61677.0,instances/bms/500/grammar.lsp,571909.0,500-02-ASP-reachability/bms3000/grammar.lsp.lp.log.gz,,0.0,0,0,,143.0,3600.1,244.0,unknown,1283704.0,0.3,1.0,3600.009,16.0,NaN,1203784.0,10117.0,14.0,8829.0,378762.0,817.0,378748.0,193147.0,1.0,0.0,526.0
,39420.0,8767238.0,216041.0,9,*,3584.218,3584.3,1.0,43175689.0,8767246.0,738139.0,2025.0,35419.0,instances/bms/500/alphabet.txt,8892865.0,500-02-ASP-reachability/bms3000/alphabet.txt.lp.log.gz,,0.0,0,0,,9.0,3600.1,5795.0,unknown,242841.0,0.2,1.0,3600.022,17.0,NaN,197300.0,3773.0,29.0,5060.0,8767238.0,1000.0,8767209.0,125627.0,1.0,0.0,10738.0
1.0,48721.0,338823.0,496681.0,,,1716.275,1716.4,1.0,3660367.0,338945.0,1822259.0,2025.0,44699.0,instances/bms/500/paper4,392339.0,500-02-ASP-reachability/bms3000/paper4.lp.log.gz,2884.0,1.0,1,296,296.0,122.0,1723.8,607.0,opt,530248.0,0.1,,1723.63,15.0,NaN,472217.0,10085.0,251.0,6417.0,338823.0,836.0,338572.0,53516.0,1.0,0.0,2097.0
,528134.0,272130.0,57964777.0,153,*,3585.802,3586.4,1.0,22786974.0,272238.0,230287072.0,2025.0,524130.0,instances/bms/500/sum,774180.0,500-02-ASP-reachability/bms3000/sum.lp.log.gz,,0.0,0,0,,109.0,3600.6,392.0,unknown,58340949.0,10.3,1.0,3600.0,16.0,NaN,57666477.0,116670.0,514.0,74935.0,272130.0,801.0,271616.0,502050.0,1.0,0.0,1489.0
,43851.0,2043369.0,361749.0,197,*,3586.89,3587.0,1.0,6448173.0,2043465.0,1301400.0,2025.0,39810.0,instances/bms/500/cp.html,2074735.0,500-02-ASP-reachability/bms3000/cp.html.lp.log.gz,,0.0,0,0,,97.0,3600.1,1443.0,unknown,391798.0,0.2,1.0,3600.006,15.0,NaN,340157.0,6143.0,35.0,5713.0,2043369.0,833.0,2043334.0,31366.0,1.0,0.0,1519.0
,49860.0,1119772.0,584043.0,243,*,3583.3,3583.4,1.0,2332965.0,1119881.0,2166532.0,2025.0,45825.0,instances/bms/500/world192.txt,1138782.0,500-02-ASP-reachability/bms3000/world192.txt.lp.log.gz,,0.0,0,0,,110.0,3600.1,700.0,unknown,618385.0,0.2,1.0,3600.006,15.0,NaN,558544.0,8211.0,44.0,6575.0,1119772.0,787.0,1119728.0,19010.0,1.0,0.0,688.0
,467201.0,5808.0,36869387.0,3,*,3585.779,3586.2,1.0,168460.0,5811.0,146087693.0,2025.0,463616.0,instances/bms/500/fibonacci.16,939608.0,500-02-ASP-reachability/bms3000/fibonacci.16.lp.log.gz,,0.0,0,0,,4.0,3600.5,10.0,unknown,37201626.0,6.7,1.0,3600.007,17.0,NaN,36605962.0,73671.0,1.0,66231.0,5808.0,1000.0,5807.0,933800.0,1.0,0.0,193.0
,448353.0,18804.0,32724875.0,57,*,3585.237,3585.7,1.0,17844372.0,18861.0,129567437.0,2025.0,444352.0,instances/bms/500/binary-de-brujin.11,824972.0,500-02-ASP-reachability/bms3000/binary-de-brujin.11.lp.log.gz,,0.0,0,0,,58.0,3600.5,57.0,unknown,33043770.0,6.8,1.0,3600.001,14.0,NaN,32472458.0,113602.0,414.0,63479.0,18804.0,1000.0,18390.0,806168.0,1.0,0.0,848.0
1.0,51418.0,228059.0,630975.0,,,1654.936,1655.1,1.0,4997559.0,228169.0,2348414.0,2025.0,47360.0,instances/bms/500/book1,313388.0,500-02-ASP-reachability/bms3000/book1.lp.log.gz,2635.0,1.0,1,283,283.0,110.0,1662.7,574.0,opt,666435.0,0.2,,1662.409,14.0,NaN,604743.0,12201.0,249.0,6795.0,228059.0,776.0,227810.0,85329.0,1.0,0.0,3584.0
,39507.0,832865.0,323539.0,273,*,3585.037,3585.1,1.0,10202889.0,832993.0,1163796.0,2025.0,35445.0,instances/bms/500/asyoulik.txt,909862.0,500-02-ASP-reachability/bms3000/asyoulik.txt.lp.log.gz,,0.0,0,0,,129.0,3600.1,1948.0,unknown,350456.0,0.2,1.0,3599.998,15.0,NaN,304576.0,9562.0,279.0,5085.0,832865.0,830.0,832586.0,76997.0,1.0,0.0,3144.0
,880750.0,0.0,125752001.0,2,*,3449.118,3450.6,1.0,91227.0,2.0,500378750.0,2025.0,876749.0,instances/bms/500/pic,116448.0,500-02-ASP-reachability/bms3000/pic.lp.log.gz,,0.0,0,0,,3.0,3601.6,0.0,unknown,126379751.0,30.6,1.0,3600.002,17.0,NaN,125252500.0,499.0,0.0,125250.0,0.0,1000.0,0.0,116448.0,1.0,0.0,497.0
