Answer,Atoms,Backjumps,Bodies,Bounds LB,Bounds UB,CPU Time,CPU time,Calls,Choices,Conflicts,Constraints,Date,Equivalences,Instance,Lemmas,Log,Model-Level,Models,Obj updates,Obj val,Optimization,Problems,Real time,Restarts,Result,Rules,Sys time,TIME LIMIT,Time,Uptime,Used memory,Variables,c   Binary,c   Bounded,c   Choice,c   Conflict,c   Count,c   Executed,c   Loop,c   Minimize,c   Other,c   Ternary
1.0,19637.0,630614.0,15137.0,,,30.611,30.7,1.0,824734.0,630663.0,4368.0,2025.0,13618.0,instances/bms/300/news,630614.0,300-04-ASP-order/bms3000/news.lp.log.gz,1600.0,1.0,1,207,207.0,49.0,30.9,356.0,opt,30443.0,0.1,,30.77,10.0,NaN,7346.0,21.0,7.0,1929.0,630614.0,194.0,630607.0,0.0,1.0,0.0,711.0
1.0,124376.0,242552.0,109463.0,,,13.181,13.3,1.0,891717.0,242623.0,61642.0,2025.0,83697.0,instances/bms/300/E.coli,242552.0,300-04-ASP-order/bms3000/E.coli.lp.log.gz,385.0,1.0,1,71,71.0,71.0,13.3,95.0,opt,209513.0,0.1,,13.224,10.0,NaN,62106.0,16.0,34.0,11914.0,242552.0,198.0,242518.0,0.0,1.0,0.0,512.0
1.0,423575.0,1.0,375426.0,,,2.504,2.6,1.0,39726.0,3.0,161288.0,2025.0,316349.0,instances/bms/300/ptt5,1.0,300-04-ASP-order/bms3000/ptt5.lp.log.gz,39725.0,1.0,1,2,2.0,2.0,2.7,0.0,opt,708126.0,0.1,,2.52,10.0,NaN,195125.0,0.0,0.0,45150.0,1.0,275.0,1.0,0.0,1.0,0.0,0.0
1.0,19634.0,10523.0,15299.0,,,0.284,0.3,1.0,86447.0,10578.0,4780.0,2025.0,13675.0,instances/bms/300/paper1,10523.0,300-04-ASP-order/bms3000/paper1.lp.log.gz,1052.0,1.0,1,193,193.0,55.0,0.4,3.0,opt,30556.0,0.0,,0.295,9.0,NaN,7346.0,10.0,20.0,1924.0,10523.0,163.0,10503.0,0.0,1.0,0.0,360.0
1.0,423575.0,1.0,375426.0,,,2.508,2.6,1.0,39726.0,3.0,161288.0,2025.0,316349.0,instances/bms/300/aaa.txt,1.0,300-04-ASP-order/bms3000/aaa.txt.lp.log.gz,39725.0,1.0,1,2,2.0,2.0,2.7,0.0,opt,708126.0,0.1,,2.516,9.0,NaN,195125.0,0.0,0.0,45150.0,1.0,275.0,1.0,0.0,1.0,0.0,0.0
1.0,22331.0,2715476.0,17626.0,,,161.095,161.2,1.0,4648921.0,2715536.0,5967.0,2025.0,15726.0,instances/bms/300/xargs.1,2715476.0,300-04-ASP-order/bms3000/xargs.1.lp.log.gz,1058.0,1.0,1,156,156.0,60.0,161.9,1438.0,opt,35007.0,0.1,,161.825,10.0,NaN,8548.0,70.0,17.0,2225.0,2715476.0,210.0,2715459.0,0.0,1.0,0.0,1809.0
,22669.0,116181596.0,17649.0,141,*,3584.568,3584.6,1.0,189028523.0,116181644.0,5776.0,2025.0,16002.0,instances/bms/300/paper6,116181596.0,300-04-ASP-order/bms3000/paper6.lp.log.gz,,0.0,0,0,,49.0,3600.1,61040.0,unknown,35298.0,0.0,1.0,3600.008,10.0,NaN,8692.0,73.0,16.0,2265.0,116181596.0,214.0,116181580.0,0.0,1.0,0.0,13975.0
1.0,105665.0,1824138.0,93045.0,,,208.846,208.9,1.0,26144058.0,1824179.0,54706.0,2025.0,69116.0,instances/bms/300/lcet10.txt,1824138.0,300-04-ASP-order/bms3000/lcet10.txt.lp.log.gz,742.0,1.0,1,106,106.0,41.0,209.7,3226.0,opt,178621.0,0.1,,209.667,10.0,NaN,53748.0,29.0,9.0,9855.0,1824138.0,117.0,1824129.0,0.0,1.0,0.0,4058.0
,242676.0,20860910.0,215479.0,6,*,3580.52,3580.6,1.0,65643297.0,20860915.0,101476.0,2025.0,176349.0,instances/bms/300/period-doubling.11,20860910.0,300-04-ASP-order/bms3000/period-doubling.11.lp.log.gz,,0.0,0,0,,6.0,3600.1,32777.0,unknown,407301.0,0.5,1.0,3600.007,11.0,NaN,115178.0,43.0,0.0,25150.0,20860910.0,254.0,20860910.0,0.0,1.0,0.0,4588.0
1.0,35823.0,12198.0,30357.0,,,0.478,0.5,1.0,29601.0,12271.0,22145.0,2025.0,19744.0,instances/bms/300/plrabn12.txt,12198.0,300-04-ASP-order/bms3000/plrabn12.txt.lp.log.gz,562.0,1.0,1,165,165.0,73.0,0.5,11.0,opt,60271.0,0.0,,0.481,10.0,NaN,19200.0,23.0,29.0,2791.0,12198.0,0.0,12169.0,0.0,1.0,0.0,393.0
1.0,407240.0,9839.0,360858.0,,,16.556,16.7,1.0,3219525.0,9841.0,154516.0,2025.0,303848.0,instances/bms/300/obj1,9839.0,300-04-ASP-order/bms3000/obj1.lp.log.gz,602.0,1.0,1,11,11.0,2.0,16.8,0.0,opt,680811.0,0.1,,16.608,10.0,NaN,187697.0,0.0,0.0,43371.0,9839.0,269.0,9839.0,0.0,1.0,0.0,1.0
1.0,30551.0,160019.0,25674.0,,,6.211,6.3,1.0,222681.0,160092.0,18162.0,2025.0,16930.0,instances/bms/300/trans,160019.0,300-04-ASP-order/bms3000/trans.lp.log.gz,700.0,1.0,1,175,175.0,73.0,6.3,38.0,opt,51100.0,0.0,,6.24,10.0,NaN,15924.0,27.0,24.0,2393.0,160019.0,0.0,159995.0,0.0,1.0,0.0,867.0
1.0,24107.0,1127227.0,19066.0,,,33.025,33.1,1.0,1790008.0,1127295.0,6270.0,2025.0,17120.0,instances/bms/300/progp,1127227.0,300-04-ASP-order/bms3000/progp.lp.log.gz,1195.0,1.0,1,164,164.0,68.0,33.3,521.0,opt,37808.0,0.0,,33.136,10.0,NaN,9342.0,89.0,26.0,2419.0,1127227.0,221.0,1127201.0,0.0,1.0,0.0,1443.0
,23491.0,57079455.0,18667.0,114,*,3586.708,3586.8,1.0,91460125.0,57079514.0,6609.0,2025.0,16682.0,instances/bms/300/paper5,57079455.0,300-04-ASP-order/bms3000/paper5.lp.log.gz,,0.0,0,0,,60.0,3600.1,35256.0,unknown,36905.0,0.1,1.0,3600.006,11.0,NaN,9066.0,57.0,16.0,2349.0,57079455.0,204.0,57079439.0,0.0,1.0,0.0,4430.0
1.0,98030.0,546577.0,86515.0,,,73.055,73.1,1.0,8395128.0,546601.0,51692.0,2025.0,63164.0,instances/bms/300/alice29.txt,546577.0,300-04-ASP-order/bms3000/alice29.txt.lp.log.gz,1683.0,1.0,1,145,145.0,24.0,73.6,1057.0,opt,166109.0,0.1,,73.472,10.0,NaN,50369.0,66.0,5.0,8999.0,546577.0,109.0,546572.0,0.0,1.0,0.0,1616.0
1.0,119948.0,9425.0,105881.0,,,0.912,1.0,1.0,200761.0,9462.0,60008.0,2025.0,80257.0,instances/bms/300/progl,9425.0,300-04-ASP-order/bms3000/progl.lp.log.gz,520.0,1.0,1,98,98.0,37.0,1.1,4.0,opt,202458.0,0.1,,0.926,9.0,NaN,60114.0,5.0,16.0,11430.0,9425.0,186.0,9409.0,0.0,1.0,0.0,240.0
,70326.0,34749925.0,61485.0,129,*,3587.585,3587.6,1.0,55484841.0,34749941.0,41762.0,2025.0,41663.0,instances/bms/300/kennedy.xls,34749925.0,300-04-ASP-order/bms3000/kennedy.xls.lp.log.gz,,0.0,0,0,,17.0,3600.1,23048.0,unknown,119633.0,0.3,1.0,3600.002,10.0,NaN,38030.0,5.0,44.0,5932.0,34749925.0,71.0,34749881.0,0.0,1.0,0.0,935.0
1.0,75356.0,201899.0,66337.0,,,16.203,16.3,1.0,1896507.0,201936.0,45091.0,2025.0,45372.0,instances/bms/300/obj2,201899.0,300-04-ASP-order/bms3000/obj2.lp.log.gz,665.0,1.0,1,119,119.0,37.0,16.4,225.0,opt,128422.0,0.0,,16.264,10.0,NaN,40351.0,15.0,17.0,6475.0,201899.0,58.0,201882.0,0.0,1.0,0.0,775.0
,220053.0,22999139.0,195347.0,12,*,3578.897,3578.9,1.0,90843194.0,22999150.0,93700.0,2025.0,158912.0,instances/bms/300/paper-folding.10,22999139.0,300-04-ASP-order/bms3000/paper-folding.10.lp.log.gz,,0.0,0,0,,12.0,3600.1,31732.0,unknown,369532.0,0.7,1.0,3600.008,11.0,NaN,105010.0,225.0,8.0,22659.0,22999139.0,250.0,22999131.0,0.0,1.0,0.0,7283.0
1.0,22158.0,44321644.0,17426.0,,,563.023,563.1,1.0,82857219.0,44321712.0,5388.0,2025.0,15613.0,instances/bms/300/bib,44321644.0,300-04-ASP-order/bms3000/bib.lp.log.gz,1501.0,1.0,1,193,193.0,68.0,565.1,24583.0,opt,34664.0,0.0,,565.044,10.0,NaN,8468.0,15.0,25.0,2206.0,44321644.0,178.0,44321619.0,0.0,1.0,0.0,1176.0
,398657.0,8792772.0,354079.0,10,*,3587.634,3587.7,1.0,25377703.0,8792780.0,153002.0,2025.0,298016.0,instances/bms/300/power2.11,8792772.0,300-04-ASP-order/bms3000/power2.11.lp.log.gz,,0.0,0,0,,9.0,3600.1,5120.0,unknown,667104.0,0.2,1.0,3600.0,11.0,NaN,184254.0,18.0,29.0,42531.0,8792772.0,270.0,8792743.0,0.0,1.0,0.0,3216.0
1.0,26227.0,8107.0,20792.0,,,0.295,0.4,1.0,21406.0,8186.0,6510.0,2025.0,18768.0,instances/bms/300/progc,8107.0,300-04-ASP-order/bms3000/progc.lp.log.gz,1110.0,1.0,1,184,184.0,79.0,0.4,1.0,opt,41203.0,0.0,,0.303,10.0,NaN,10276.0,8.0,15.0,2659.0,8107.0,209.0,8092.0,0.0,1.0,0.0,281.0
,126685.0,69310009.0,111446.0,131,*,3586.436,3586.5,1.0,290709063.0,69310038.0,59242.0,2025.0,85171.0,instances/bms/300/geo,69310009.0,300-04-ASP-order/bms3000/geo.lp.log.gz,,0.0,0,0,,30.0,3600.2,78294.0,unknown,213498.0,0.1,1.0,3600.052,11.0,NaN,63195.0,44.0,40.0,12180.0,69310009.0,149.0,69309969.0,0.0,1.0,0.0,2618.0
1.0,11597.0,0.0,9251.0,,,0.059,0.1,1.0,1143.0,11.0,3505.0,2025.0,7115.0,instances/bms/300/random.txt,0.0,300-04-ASP-order/bms3000/random.txt.lp.log.gz,1153.0,1.0,1,290,290.0,11.0,0.2,0.0,opt,18363.0,0.0,,0.074,10.0,NaN,4015.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,119025.0,28094872.0,105569.0,12,*,3585.181,3585.2,1.0,62910184.0,28094883.0,60448.0,2025.0,80162.0,instances/bms/300/quaternary-paper-folding.11,28094872.0,300-04-ASP-order/bms3000/quaternary-paper-folding.11.lp.log.gz,,0.0,0,0,,12.0,3600.2,32080.0,unknown,201280.0,0.2,1.0,3600.041,11.0,NaN,60232.0,46.0,10.0,11409.0,28094872.0,196.0,28094862.0,0.0,1.0,0.0,5104.0
,220241.0,19551334.0,195544.0,8,*,3587.458,3587.5,1.0,69564805.0,19551341.0,94148.0,2025.0,158849.0,instances/bms/300/thue-morse.11,19551334.0,300-04-ASP-order/bms3000/thue-morse.11.lp.log.gz,,0.0,0,0,,8.0,3600.1,42942.0,unknown,369936.0,0.2,1.0,3600.0,11.0,NaN,105243.0,93.0,3.0,22650.0,19551334.0,249.0,19551331.0,0.0,1.0,0.0,4835.0
1.0,19396.0,3087318.0,15259.0,,,50.715,50.8,1.0,8450254.0,3087374.0,4890.0,2025.0,13443.0,instances/bms/300/paper2,3087318.0,300-04-ASP-order/bms3000/paper2.lp.log.gz,1146.0,1.0,1,193,193.0,56.0,51.0,1819.0,opt,30380.0,0.0,,50.903,9.0,NaN,7234.0,68.0,22.0,1904.0,3087318.0,159.0,3087296.0,0.0,1.0,0.0,1280.0
,184137.0,19272089.0,162591.0,5,*,3584.295,3584.4,1.0,67040194.0,19272093.0,81596.0,2025.0,130128.0,instances/bms/300/tribonacci.13,19272089.0,300-04-ASP-order/bms3000/tribonacci.13.lp.log.gz,,0.0,0,0,,5.0,3600.1,38848.0,unknown,309096.0,0.2,1.0,3600.026,10.0,NaN,88702.0,96.0,0.0,18547.0,19272089.0,238.0,19272089.0,0.0,1.0,0.0,4286.0
1.0,221095.0,744034.0,195544.0,,,120.743,120.8,1.0,7831247.0,744049.0,94148.0,2025.0,158849.0,instances/bms/300/kolakoski.17,744034.0,300-04-ASP-order/bms3000/kolakoski.17.lp.log.gz,435.0,1.0,1,15,15.0,15.0,121.4,954.0,opt,370790.0,0.1,,121.235,10.0,NaN,105243.0,15.0,21.0,22650.0,744034.0,249.0,744013.0,0.0,1.0,0.0,1572.0
1.0,60037.0,53613.0,52269.0,,,1.632,1.7,1.0,158523.0,53744.0,40087.0,2025.0,33682.0,instances/bms/300/pi.txt,53613.0,300-04-ASP-order/bms3000/pi.txt.lp.log.gz,353.0,1.0,1,137,137.0,131.0,1.7,17.0,opt,102438.0,0.0,,1.649,9.0,NaN,33492.0,118.0,26.0,4769.0,53613.0,30.0,53587.0,0.0,1.0,0.0,482.0
,153611.0,29999318.0,135462.0,10,*,3586.78,3586.8,1.0,75691119.0,29999328.0,71562.0,2025.0,106349.0,instances/bms/300/vtm.11,29999318.0,300-04-ASP-order/bms3000/vtm.11.lp.log.gz,,0.0,0,0,,10.0,3600.1,35096.0,unknown,258250.0,0.2,1.0,3600.002,11.0,NaN,75161.0,117.0,7.0,15150.0,29999318.0,223.0,29999311.0,0.0,1.0,0.0,5898.0
1.0,24650.0,1396.0,19621.0,,,0.141,0.2,1.0,11669.0,1463.0,6221.0,2025.0,17559.0,instances/bms/300/book2,1396.0,300-04-ASP-order/bms3000/book2.lp.log.gz,1366.0,1.0,1,190,190.0,67.0,0.2,0.0,opt,38781.0,0.0,,0.152,10.0,NaN,9580.0,6.0,28.0,2480.0,1396.0,210.0,1368.0,0.0,1.0,0.0,220.0
