Acyc-Edges,Answer,Atoms,Backjumps,Bodies,Bounds LB,Bounds UB,CPU Time,CPU time,Calls,Choices,Conflicts,Constraints,Date,Equivalences,Instance,Lemmas,Log,Model-Level,Models,Obj updates,Obj val,Optimization,Problems,Real time,Restarts,Result,Rules,Sys time,TIME LIMIT,Time,Uptime,Used memory,Variables,c   Acyc,c   Binary,c   Bounded,c   Choice,c   Conflict,c   Count,c   Executed,c   Loop,c   Minimize,c   Other,c   Ternary
3850.0,1.0,13747.0,10993307.0,12924.0,,,637.518,0.0,1.0,16280023.0,10993367.0,5967.0,2025.0,10436.0,instances/bms/300/xargs.1,13929943.0,300-03-ASP-acyclicity/bms3000/xargs.1.lp.log.gz,987.0,1.0,1,156,156.0,60.0,640.5,5066.0,opt,26139.0,0.0,,640.421,9.0,NaN,4424.0,3850.0,95.0,22.0,2225.0,10993307.0,210.0,10993285.0,2936636.0,1.0,0.0,3921.0
3930.0,,13923.0,91965652.0,12861.0,142,*,3585.456,3585.5,1.0,135091325.0,91965701.0,5776.0,2025.0,10602.0,instances/bms/300/paper6,136457395.0,300-03-ASP-acyclicity/bms3000/paper6.lp.log.gz,,0.0,0,0,,50.0,3600.1,48286.0,unknown,26266.0,0.1,1.0,3600.006,9.0,NaN,4496.0,3930.0,92.0,18.0,2265.0,91965652.0,214.0,91965634.0,44491743.0,1.0,0.0,28750.0
19110.0,1.0,66558.0,1681189.0,73074.0,,,150.366,150.4,1.0,5720294.0,1681230.0,54706.0,2025.0,48507.0,instances/bms/300/lcet10.txt,3809646.0,300-03-ASP-acyclicity/bms3000/lcet10.txt.lp.log.gz,832.0,1.0,1,106,106.0,41.0,151.2,1765.0,opt,139227.0,0.1,,151.105,8.0,NaN,34383.0,19110.0,51.0,13.0,9855.0,1681189.0,117.0,1681176.0,2128457.0,1.0,0.0,23683.0
49700.0,,142376.0,21197881.0,164879.0,6,*,3588.223,3588.3,1.0,69343895.0,21197886.0,101476.0,2025.0,125149.0,instances/bms/300/period-doubling.11,27932084.0,300-03-ASP-acyclicity/bms3000/period-doubling.11.lp.log.gz,,0.0,0,0,,6.0,3600.2,34478.0,unknown,306701.0,0.1,1.0,3600.006,10.0,NaN,65178.0,49700.0,58.0,0.0,25150.0,21197881.0,254.0,21197881.0,6734203.0,1.0,0.0,37977.0
4982.0,1.0,16580.0,23387.0,16110.0,,,0.6,0.7,1.0,41888.0,23460.0,7138.0,2025.0,13261.0,instances/bms/300/plrabn12.txt,39748.0,300-03-ASP-acyclicity/bms3000/plrabn12.txt.lp.log.gz,1127.0,1.0,1,165,165.0,73.0,0.7,3.0,opt,32147.0,0.0,,0.612,9.0,NaN,5557.0,4982.0,22.0,18.0,2791.0,23387.0,202.0,23369.0,16361.0,1.0,0.0,1097.0
86142.0,1.0,234062.0,57.0,273834.0,,,2.515,2.6,1.0,408.0,59.0,154516.0,2025.0,216236.0,instances/bms/300/obj1,8723.0,300-03-ASP-acyclicity/bms3000/obj1.lp.log.gz,356.0,1.0,1,11,11.0,2.0,2.7,0.0,opt,507339.0,0.1,,2.533,9.0,NaN,101261.0,86142.0,0.0,0.0,43371.0,57.0,269.0,57.0,8666.0,1.0,0.0,9.0
4186.0,1.0,14584.0,103809.0,13915.0,,,3.014,3.1,1.0,132065.0,103882.0,6183.0,2025.0,11267.0,instances/bms/300/trans,108313.0,300-03-ASP-acyclicity/bms3000/trans.lp.log.gz,1028.0,1.0,1,175,175.0,73.0,3.1,17.0,opt,27964.0,0.0,,3.023,8.0,NaN,4759.0,4186.0,10.0,17.0,2393.0,103809.0,174.0,103792.0,4504.0,1.0,0.0,1061.0
4238.0,1.0,14744.0,545377.0,13967.0,,,15.164,15.2,1.0,781246.0,545445.0,6270.0,2025.0,11439.0,instances/bms/300/progp,883431.0,300-03-ASP-acyclicity/bms3000/progp.lp.log.gz,1134.0,1.0,1,164,164.0,68.0,15.4,265.0,opt,28158.0,0.0,,15.23,8.0,NaN,4821.0,4238.0,64.0,27.0,2419.0,545377.0,221.0,545350.0,338054.0,1.0,0.0,2324.0
4098.0,,14400.0,76049769.0,13684.0,115,*,3587.12,3587.2,1.0,116525026.0,76049829.0,6609.0,2025.0,11089.0,instances/bms/300/paper5,98916241.0,300-03-ASP-acyclicity/bms3000/paper5.lp.log.gz,,0.0,0,0,,61.0,3600.1,42911.0,unknown,27519.0,0.1,1.0,3600.006,10.0,NaN,4683.0,4098.0,312.0,17.0,2349.0,76049769.0,204.0,76049752.0,22866472.0,1.0,0.0,11903.0
17398.0,1.0,62349.0,53134.0,68262.0,,,6.481,6.6,1.0,509189.0,53158.0,51692.0,2025.0,44333.0,instances/bms/300/alice29.txt,148897.0,300-03-ASP-acyclicity/bms3000/alice29.txt.lp.log.gz,1547.0,1.0,1,145,145.0,24.0,6.6,107.0,opt,130143.0,0.0,,6.509,9.0,NaN,32690.0,17398.0,31.0,6.0,8999.0,53134.0,109.0,53128.0,95763.0,1.0,0.0,4934.0
22260.0,1.0,74533.0,25858.0,82736.0,,,1.203,1.3,1.0,79555.0,25895.0,60008.0,2025.0,56510.0,instances/bms/300/progl,29278.0,300-03-ASP-acyclicity/bms3000/progl.lp.log.gz,1030.0,1.0,1,98,98.0,37.0,1.3,4.0,opt,156748.0,0.1,,1.21,8.0,NaN,37565.0,22260.0,4.0,10.0,11430.0,25858.0,186.0,25848.0,3420.0,1.0,0.0,378.0
11264.0,,46906.0,66537536.0,49345.0,126,*,3583.979,3584.0,1.0,86402870.0,66537549.0,41762.0,2025.0,28843.0,instances/bms/300/kennedy.xls,85869005.0,300-03-ASP-acyclicity/bms3000/kennedy.xls.lp.log.gz,,0.0,0,0,,14.0,3600.1,32002.0,unknown,95921.0,0.1,1.0,3599.999,9.0,NaN,26522.0,11264.0,4.0,7.0,5932.0,66537536.0,71.0,66537529.0,19331469.0,1.0,0.0,2668.0
12350.0,1.0,49784.0,179074.0,53171.0,,,16.183,16.3,1.0,1024948.0,179111.0,45091.0,2025.0,31634.0,instances/bms/300/obj2,362340.0,300-03-ASP-acyclicity/bms3000/obj2.lp.log.gz,589.0,1.0,1,119,119.0,37.0,16.3,349.0,opt,102578.0,0.1,,16.251,8.0,NaN,27743.0,12350.0,15.0,21.0,6475.0,179074.0,58.0,179053.0,183266.0,1.0,0.0,3951.0
44718.0,,129717.0,20613192.0,149729.0,12,*,3586.546,3586.6,1.0,55014314.0,20613203.0,93700.0,2025.0,112694.0,instances/bms/300/paper-folding.10,54384674.0,300-03-ASP-acyclicity/bms3000/paper-folding.10.lp.log.gz,,0.0,0,0,,12.0,3600.1,28835.0,unknown,278896.0,0.2,1.0,3600.004,10.0,NaN,59992.0,44718.0,300.0,9.0,22659.0,20613192.0,250.0,20613183.0,33771482.0,1.0,0.0,56961.0
3812.0,1.0,13646.0,7477942.0,12750.0,,,99.414,99.5,1.0,13149893.0,7478010.0,5388.0,2025.0,10329.0,instances/bms/300/bib,16288008.0,300-03-ASP-acyclicity/bms3000/bib.lp.log.gz,1872.0,1.0,1,193,193.0,68.0,99.9,4730.0,opt,25864.0,0.0,,99.797,8.0,NaN,4384.0,3812.0,7.0,21.0,2206.0,7477942.0,178.0,7477921.0,8810066.0,1.0,0.0,1076.0
84462.0,,228833.0,6077517.0,268717.0,10,*,3586.369,3586.4,1.0,19520599.0,6077526.0,153002.0,2025.0,212054.0,instances/bms/300/power2.11,174845011.0,300-03-ASP-acyclicity/bms3000/power2.11.lp.log.gz,,0.0,0,0,,9.0,3600.1,3969.0,unknown,496980.0,0.2,1.0,3600.002,10.0,NaN,99492.0,84462.0,494.0,471.0,42531.0,6077517.0,270.0,6077046.0,168767494.0,1.0,0.0,39600.0
4718.0,1.0,15905.0,1122.0,15216.0,,,0.099,0.2,1.0,4023.0,1201.0,6510.0,2025.0,12588.0,instances/bms/300/progc,1900.0,300-03-ASP-acyclicity/bms3000/progc.lp.log.gz,1147.0,1.0,1,184,184.0,79.0,0.2,0.0,opt,30595.0,0.0,,0.101,8.0,NaN,5288.0,4718.0,9.0,14.0,2659.0,1122.0,209.0,1108.0,778.0,1.0,0.0,361.0
23760.0,,78307.0,79498097.0,86912.0,131,*,3588.396,3588.5,1.0,162280880.0,79498126.0,59242.0,2025.0,60069.0,instances/bms/300/geo,334488376.0,300-03-ASP-acyclicity/bms3000/geo.lp.log.gz,,0.0,0,0,,30.0,3600.1,77270.0,unknown,164862.0,0.1,1.0,3600.0,10.0,NaN,39203.0,23760.0,52.0,179.0,12180.0,79498097.0,149.0,79497918.0,254990279.0,1.0,0.0,6610.0
1360.0,1.0,7979.0,0.0,6997.0,,,0.042,0.1,1.0,1143.0,11.0,3505.0,2025.0,4237.0,instances/bms/300/random.txt,1.0,300-03-ASP-acyclicity/bms3000/random.txt.lp.log.gz,1153.0,1.0,1,290,290.0,11.0,0.1,0.0,opt,14447.0,0.0,,0.05,8.0,NaN,2371.0,1360.0,0.0,0.0,980.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
22218.0,,73689.0,26016552.0,82451.0,12,*,3586.447,3586.5,1.0,57716174.0,26016563.0,60448.0,2025.0,56444.0,instances/bms/300/quaternary-paper-folding.11,29771195.0,300-03-ASP-acyclicity/bms3000/quaternary-paper-folding.11.lp.log.gz,,0.0,0,0,,12.0,3600.1,29453.0,unknown,155644.0,0.1,1.0,3600.0,10.0,NaN,37714.0,22218.0,59.0,7.0,11409.0,26016551.0,196.0,26016545.0,3754644.0,1.0,0.0,29751.0
44700.0,,129941.0,22050161.0,149944.0,8,*,3587.252,3587.3,1.0,77862756.0,22050168.0,94148.0,2025.0,112649.0,instances/bms/300/thue-morse.11,23559662.0,300-03-ASP-acyclicity/bms3000/thue-morse.11.lp.log.gz,,0.0,0,0,,8.0,3600.1,51962.0,unknown,279336.0,0.1,1.0,3600.006,10.0,NaN,60243.0,44700.0,61.0,2.0,22650.0,22050161.0,249.0,22050159.0,1509501.0,1.0,0.0,25682.0
3208.0,1.0,12097.0,10033280.0,11202.0,,,228.185,228.3,1.0,19595808.0,10033336.0,4890.0,2025.0,8772.0,instances/bms/300/paper2,26028363.0,300-03-ASP-acyclicity/bms3000/paper2.lp.log.gz,1123.0,1.0,1,193,193.0,56.0,229.1,5477.0,opt,22798.0,0.1,,228.954,8.0,NaN,3767.0,3208.0,93.0,22.0,1904.0,10033280.0,159.0,10033258.0,15995083.0,1.0,0.0,4691.0
36494.0,,110249.0,21429607.0,125197.0,5,*,3583.343,3583.4,1.0,83318636.0,21429611.0,81596.0,2025.0,92134.0,instances/bms/300/tribonacci.13,29711149.0,300-03-ASP-acyclicity/bms3000/tribonacci.13.lp.log.gz,,0.0,0,0,,5.0,3600.1,39482.0,unknown,234908.0,0.1,1.0,3600.025,9.0,NaN,51908.0,36494.0,139.0,0.0,18547.0,21429607.0,238.0,21429607.0,8281542.0,1.0,0.0,41023.0
44700.0,1.0,130795.0,1248329.0,149944.0,,,300.373,300.5,1.0,3668925.0,1248344.0,94148.0,2025.0,112649.0,instances/bms/300/kolakoski.17,17436124.0,300-03-ASP-acyclicity/bms3000/kolakoski.17.lp.log.gz,330.0,1.0,1,15,15.0,15.0,302.3,1956.0,opt,280190.0,0.1,,302.187,8.0,NaN,60243.0,44700.0,48.0,32.0,22650.0,1248329.0,249.0,1248297.0,16187795.0,1.0,0.0,12356.0
8938.0,1.0,26545.0,114610.0,27715.0,,,3.141,3.2,1.0,217470.0,114741.0,13788.0,2025.0,23244.0,instances/bms/300/pi.txt,398788.0,300-03-ASP-acyclicity/bms3000/pi.txt.lp.log.gz,564.0,1.0,1,137,137.0,131.0,3.3,72.0,opt,53660.0,0.0,,3.168,8.0,NaN,9538.0,8938.0,140.0,12.0,4769.0,114610.0,300.0,114598.0,284178.0,1.0,0.0,1917.0
29700.0,,93311.0,31170985.0,104862.0,10,*,3586.779,3586.8,1.0,78521039.0,31170994.0,71562.0,2025.0,75149.0,instances/bms/300/vtm.11,35987893.0,300-03-ASP-acyclicity/bms3000/vtm.11.lp.log.gz,,0.0,0,0,,10.0,3600.1,34408.0,unknown,197650.0,0.2,1.0,3600.004,10.0,NaN,45161.0,29700.0,95.0,6.0,15150.0,31170985.0,223.0,31170979.0,4816908.0,1.0,0.0,37238.0
4360.0,1.0,15040.0,1033.0,14391.0,,,0.098,0.2,1.0,4359.0,1100.0,6221.0,2025.0,11729.0,instances/bms/300/book2,1713.0,300-03-ASP-acyclicity/bms3000/book2.lp.log.gz,1278.0,1.0,1,190,190.0,67.0,0.2,0.0,opt,28881.0,0.0,,0.108,8.0,NaN,4940.0,4360.0,6.0,21.0,2480.0,1033.0,210.0,1012.0,680.0,1.0,0.0,353.0
