Answer,Atoms,Backjumps,Bodies,Bounds LB,Bounds UB,CPU Time,CPU time,Calls,Choices,Conflicts,Constraints,Date,Equivalences,Instance,Lemmas,Log,Model-Level,Models,Obj updates,Obj val,Optimization,Problems,Real time,Restarts,Result,Rules,Sys time,TIME LIMIT,Time,Uptime,Used memory,Variables,c   Binary,c   Bounded,c   Choice,c   Conflict,c   Count,c   Executed,c   Loop,c   Minimize,c   Other,c   Ternary
1.0,4892.0,66.0,5034.0,,,0.036,0.1,1.0,478.0,75.0,12129.0,2025.0,1134.0,instances/bms/100/book1,116.0,100-01-ASP-closure/bms3000/book1.lp.log.gz,241.0,1.0,1,87,87.0,9.0,0.1,0.0,opt,9631.0,0.0,,0.038,20.0,NaN,3637.0,0.0,1.0,274.0,66.0,0.0,65.0,50.0,1.0,0.0,2.0
1.0,4867.0,11.0,4032.0,,,0.032,0.1,1.0,266.0,23.0,8200.0,2025.0,1137.0,instances/bms/100/asyoulik.txt,79.0,100-01-ASP-closure/bms3000/asyoulik.txt.lp.log.gz,193.0,1.0,1,84,84.0,12.0,0.1,0.0,opt,8603.0,0.0,,0.033,20.0,NaN,2616.0,0.0,2.0,274.0,11.0,0.0,9.0,68.0,1.0,0.0,3.0
1.0,38150.0,29550.0,1024951.0,,,398.884,399.1,1.0,205163.0,29552.0,3930400.0,2025.0,25049.0,instances/bms/100/pic,33141.0,100-01-ASP-closure/bms3000/pic.lp.log.gz,180.0,1.0,1,2,2.0,2.0,401.6,50.0,opt,1057951.0,0.3,,401.389,21.0,NaN,990200.0,2.0,0.0,5050.0,29550.0,100.0,29550.0,3591.0,1.0,0.0,267.0
1.0,5477.0,1982.0,7234.0,,,0.147,0.2,1.0,2861.0,1994.0,18616.0,2025.0,1395.0,instances/bms/100/paper3,2049.0,100-01-ASP-closure/bms3000/paper3.lp.log.gz,111.0,1.0,1,76,76.0,12.0,0.3,0.0,opt,12381.0,0.0,,0.158,20.0,NaN,5427.0,5.0,0.0,329.0,1982.0,0.0,1982.0,67.0,1.0,0.0,22.0
1.0,4824.0,8.0,4300.0,,,0.033,0.1,1.0,404.0,25.0,8472.0,2025.0,1177.0,instances/bms/100/news,61.0,100-01-ASP-closure/bms3000/news.lp.log.gz,211.0,1.0,1,80,80.0,17.0,0.1,0.0,opt,8811.0,0.0,,0.045,21.0,NaN,2573.0,0.0,3.0,282.0,8.0,0.0,5.0,53.0,1.0,0.0,6.0
1.0,12215.0,2479.0,75556.0,,,1.469,1.5,1.0,7966.0,2512.0,258863.0,2025.0,6524.0,instances/bms/100/E.coli,5271.0,100-01-ASP-closure/bms3000/E.coli.lp.log.gz,44.0,1.0,1,33,33.0,33.0,1.6,0.0,opt,86326.0,0.1,,1.482,20.0,NaN,66740.0,26.0,12.0,1345.0,2479.0,100.0,2467.0,2792.0,1.0,0.0,187.0
1.0,38150.0,29550.0,1024951.0,,,402.458,402.7,1.0,205163.0,29552.0,3930400.0,2025.0,25049.0,instances/bms/100/ptt5,33141.0,100-01-ASP-closure/bms3000/ptt5.lp.log.gz,180.0,1.0,1,2,2.0,2.0,404.6,50.0,opt,1057951.0,0.2,,404.328,21.0,NaN,990200.0,2.0,0.0,5050.0,29550.0,100.0,29550.0,3591.0,1.0,0.0,267.0
1.0,5256.0,1367.0,6132.0,,,0.095,0.2,1.0,1906.0,1380.0,15059.0,2025.0,1299.0,instances/bms/100/paper1,1382.0,100-01-ASP-closure/bms3000/paper1.lp.log.gz,177.0,1.0,1,79,79.0,13.0,0.2,0.0,opt,11068.0,0.0,,0.106,20.0,NaN,4468.0,1.0,1.0,308.0,1367.0,0.0,1366.0,15.0,1.0,0.0,18.0
1.0,38150.0,29550.0,1024951.0,,,398.355,398.6,1.0,205163.0,29552.0,3930400.0,2025.0,25049.0,instances/bms/100/aaa.txt,33141.0,100-01-ASP-closure/bms3000/aaa.txt.lp.log.gz,180.0,1.0,1,2,2.0,2.0,400.4,50.0,opt,1057951.0,0.2,,400.152,20.0,NaN,990200.0,2.0,0.0,5050.0,29550.0,100.0,29550.0,3591.0,1.0,0.0,267.0
1.0,5264.0,14.0,6837.0,,,0.043,0.1,1.0,381.0,30.0,17823.0,2025.0,1319.0,instances/bms/100/xargs.1,130.0,100-01-ASP-closure/bms3000/xargs.1.lp.log.gz,228.0,1.0,1,81,81.0,16.0,0.2,0.0,opt,11764.0,0.0,,0.054,21.0,NaN,5147.0,0.0,2.0,310.0,14.0,0.0,12.0,116.0,1.0,0.0,3.0
1.0,5186.0,146.0,5875.0,,,0.041,0.1,1.0,446.0,162.0,13940.0,2025.0,1307.0,instances/bms/100/paper6,224.0,100-01-ASP-closure/bms3000/paper6.lp.log.gz,131.0,1.0,1,73,73.0,16.0,0.1,0.0,opt,10737.0,0.0,,0.043,20.0,NaN,4108.0,1.0,7.0,308.0,146.0,0.0,139.0,78.0,1.0,0.0,23.0
1.0,7288.0,1521.0,34201.0,,,0.411,0.5,1.0,6048.0,1531.0,115965.0,2025.0,3045.0,instances/bms/100/lcet10.txt,1949.0,100-01-ASP-closure/bms3000/lcet10.txt.lp.log.gz,148.0,1.0,1,64,64.0,10.0,0.5,5.0,opt,40791.0,0.0,,0.42,20.0,NaN,29966.0,22.0,18.0,656.0,1521.0,31.0,1503.0,428.0,1.0,0.0,29.0
,21721.0,1370351.0,350596.0,7,*,3582.087,3582.1,1.0,3060564.0,1370357.0,1308187.0,2025.0,13994.0,instances/bms/100/period-doubling.11,2577414.0,100-01-ASP-closure/bms3000/period-doubling.11.lp.log.gz,,0.0,0,0,,7.0,3600.1,4260.0,unknown,369378.0,0.1,1.0,3600.006,21.0,NaN,331322.0,67.0,4.0,2839.0,1370351.0,100.0,1370347.0,1207063.0,1.0,0.0,903.0
1.0,5762.0,76.0,8415.0,,,0.049,0.1,1.0,544.0,91.0,21929.0,2025.0,1566.0,instances/bms/100/plrabn12.txt,183.0,100-01-ASP-closure/bms3000/plrabn12.txt.lp.log.gz,276.0,1.0,1,79,79.0,15.0,0.1,0.0,opt,13794.0,0.0,,0.051,21.0,NaN,6317.0,1.0,2.0,360.0,76.0,0.0,74.0,107.0,1.0,0.0,8.0
1.0,34073.0,234.0,852628.0,,,4.519,4.7,1.0,912.0,236.0,3260578.0,2025.0,22136.0,instances/bms/100/obj1,234.0,100-01-ASP-closure/bms3000/obj1.lp.log.gz,359.0,1.0,1,11,11.0,2.0,4.8,0.0,opt,882148.0,0.2,,4.539,21.0,NaN,821942.0,0.0,0.0,4471.0,234.0,94.0,234.0,0.0,1.0,0.0,0.0
1.0,5293.0,60.0,6250.0,,,0.041,0.1,1.0,550.0,85.0,15132.0,2025.0,1359.0,instances/bms/100/trans,100.0,100-01-ASP-closure/bms3000/trans.lp.log.gz,226.0,1.0,1,70,70.0,25.0,0.1,0.0,opt,11197.0,0.0,,0.043,20.0,NaN,4439.0,0.0,3.0,317.0,60.0,0.0,57.0,40.0,1.0,0.0,22.0
1.0,5233.0,11.0,5283.0,,,0.035,0.1,1.0,306.0,27.0,11522.0,2025.0,1314.0,instances/bms/100/progp,79.0,100-01-ASP-closure/bms3000/progp.lp.log.gz,273.0,1.0,1,82,82.0,16.0,0.1,0.0,opt,10194.0,0.0,,0.037,20.0,NaN,3545.0,0.0,3.0,311.0,11.0,0.0,8.0,68.0,1.0,0.0,6.0
1.0,5980.0,130385.0,8085.0,,,5.458,5.5,1.0,136200.0,130406.0,19655.0,2025.0,1694.0,instances/bms/100/paper5,130895.0,100-01-ASP-closure/bms3000/paper5.lp.log.gz,79.0,1.0,1,54,54.0,21.0,5.5,11.0,opt,13647.0,0.0,,5.476,20.0,NaN,5758.0,15.0,7.0,382.0,130385.0,0.0,130378.0,510.0,1.0,0.0,142.0
1.0,11102.0,22300.0,103963.0,,,23.328,23.4,1.0,61054.0,22309.0,376987.0,2025.0,5759.0,instances/bms/100/alice29.txt,25103.0,100-01-ASP-closure/bms3000/alice29.txt.lp.log.gz,126.0,1.0,1,50,50.0,9.0,23.6,44.0,opt,113815.0,0.1,,23.523,21.0,NaN,96032.0,23.0,24.0,1198.0,22300.0,46.0,22276.0,2803.0,1.0,0.0,111.0
1.0,22480.0,43523.0,419214.0,,,248.099,248.2,1.0,129803.0,43529.0,1583206.0,2025.0,13887.0,instances/bms/100/progl,45076.0,100-01-ASP-closure/bms3000/progl.lp.log.gz,160.0,1.0,1,25,25.0,6.0,249.4,80.0,opt,438804.0,0.1,,249.253,20.0,NaN,400060.0,1.0,2.0,2820.0,43523.0,74.0,43521.0,1553.0,1.0,0.0,127.0
1.0,8157.0,3531.0,40117.0,,,0.742,0.8,1.0,7773.0,3545.0,135755.0,2025.0,3645.0,instances/bms/100/kennedy.xls,5046.0,100-01-ASP-closure/bms3000/kennedy.xls.lp.log.gz,140.0,1.0,1,58,58.0,14.0,0.8,4.0,opt,47440.0,0.0,,0.749,20.0,NaN,35153.0,86.0,27.0,775.0,3531.0,61.0,3504.0,1515.0,1.0,0.0,96.0
1.0,6843.0,33.0,28450.0,,,0.119,0.2,1.0,885.0,56.0,95895.0,2025.0,2743.0,instances/bms/100/obj2,37.0,100-01-ASP-closure/bms3000/obj2.lp.log.gz,171.0,1.0,1,58,58.0,23.0,0.2,0.0,opt,34662.0,0.0,,0.121,20.0,NaN,24880.0,1.0,0.0,595.0,33.0,39.0,33.0,4.0,1.0,0.0,2.0
1.0,19726.0,82263.0,263671.0,,,158.528,158.6,1.0,246810.0,82274.0,970192.0,2025.0,12569.0,instances/bms/100/paper-folding.10,161766.0,100-01-ASP-closure/bms3000/paper-folding.10.lp.log.gz,161.0,1.0,1,11,11.0,11.0,159.4,175.0,opt,280743.0,0.1,,159.271,21.0,NaN,246392.0,38.0,6.0,2554.0,82263.0,100.0,82257.0,79503.0,1.0,0.0,505.0
1.0,5110.0,3.0,5940.0,,,0.037,0.1,1.0,547.0,15.0,14203.0,2025.0,1268.0,instances/bms/100/bib,84.0,100-01-ASP-closure/bms3000/bib.lp.log.gz,303.0,1.0,1,88,88.0,12.0,0.1,0.0,opt,10729.0,0.0,,0.039,20.0,NaN,4153.0,0.0,1.0,304.0,3.0,0.0,2.0,81.0,1.0,0.0,0.0
1.0,32641.0,15556.0,826494.0,,,163.193,163.4,1.0,59691.0,15564.0,3158498.0,2025.0,21794.0,instances/bms/100/power2.11,36242.0,100-01-ASP-closure/bms3000/power2.11.lp.log.gz,144.0,1.0,1,9,9.0,8.0,164.7,7.0,opt,854636.0,0.2,,164.489,21.0,NaN,796202.0,11.0,4.0,4399.0,15556.0,93.0,15552.0,20686.0,1.0,0.0,153.0
1.0,5649.0,25046.0,7885.0,,,1.999,2.1,1.0,33970.0,25062.0,20207.0,2025.0,1511.0,instances/bms/100/progc,27266.0,100-01-ASP-closure/bms3000/progc.lp.log.gz,200.0,1.0,1,80,80.0,16.0,2.1,3.0,opt,13151.0,0.0,,2.008,20.0,NaN,5862.0,2.0,4.0,349.0,25046.0,0.0,25042.0,2220.0,1.0,0.0,21.0
1.0,14463.0,11943.0,176821.0,,,15.51,15.6,1.0,57036.0,11950.0,652239.0,2025.0,8143.0,instances/bms/100/geo,25535.0,100-01-ASP-closure/bms3000/geo.lp.log.gz,105.0,1.0,1,41,41.0,7.0,15.9,51.0,opt,189565.0,0.1,,15.662,20.0,NaN,165678.0,33.0,50.0,1679.0,11943.0,68.0,11893.0,13592.0,1.0,0.0,136.0
1.0,3791.0,0.0,1107.0,,,0.021,0.1,1.0,132.0,2.0,1107.0,2025.0,599.0,instances/bms/100/random.txt,3.0,100-01-ASP-closure/bms3000/random.txt.lp.log.gz,133.0,1.0,1,99,99.0,2.0,0.1,0.0,opt,4728.0,0.0,,0.023,20.0,NaN,533.0,0.0,0.0,169.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
1.0,10976.0,1889761.0,69321.0,,,1023.308,1023.4,1.0,2699588.0,1889775.0,235319.0,2025.0,6319.0,instances/bms/100/quaternary-paper-folding.11,1984597.0,100-01-ASP-closure/bms3000/quaternary-paper-folding.11.lp.log.gz,115.0,1.0,1,14,14.0,14.0,1029.9,3164.0,opt,78893.0,0.1,,1029.845,21.0,NaN,60792.0,156.0,6.0,1304.0,1889761.0,100.0,1889755.0,94836.0,1.0,0.0,1474.0
1.0,19698.0,219914.0,262451.0,,,716.857,716.9,1.0,290498.0,219922.0,965450.0,2025.0,12549.0,instances/bms/100/thue-morse.11,1020316.0,100-01-ASP-closure/bms3000/thue-morse.11.lp.log.gz,18.0,1.0,1,8,8.0,8.0,720.3,98.0,opt,279499.0,0.1,,720.172,21.0,NaN,245200.0,36.0,0.0,2550.0,219914.0,100.0,219914.0,800402.0,1.0,0.0,364.0
1.0,5603.0,2869.0,7937.0,,,0.204,0.3,1.0,3828.0,2883.0,20858.0,2025.0,1481.0,instances/bms/100/paper2,2992.0,100-01-ASP-closure/bms3000/paper2.lp.log.gz,120.0,1.0,1,77,77.0,14.0,0.3,2.0,opt,13195.0,0.0,,0.21,20.0,NaN,6033.0,16.0,2.0,342.0,2869.0,0.0,2867.0,123.0,1.0,0.0,26.0
,17402.0,2671119.0,198691.0,7,*,3580.719,3580.8,1.0,5250662.0,2671125.0,726182.0,2025.0,10229.0,instances/bms/100/tribonacci.13,5398004.0,100-01-ASP-closure/bms3000/tribonacci.13.lp.log.gz,,0.0,0,0,,7.0,3600.1,3623.0,unknown,213907.0,0.2,1.0,3600.001,21.0,NaN,184688.0,171.0,2.0,2086.0,2671119.0,100.0,2671117.0,2726885.0,1.0,0.0,959.0
1.0,20559.0,25055.0,262756.0,,,56.672,56.8,1.0,43776.0,25065.0,966635.0,2025.0,12554.0,instances/bms/100/kolakoski.17,66126.0,100-01-ASP-closure/bms3000/kolakoski.17.lp.log.gz,27.0,1.0,1,10,10.0,10.0,57.1,4.0,opt,280664.0,0.1,,56.99,20.0,NaN,245498.0,15.0,6.0,2551.0,25055.0,100.0,25049.0,41071.0,1.0,0.0,288.0
1.0,6783.0,109.0,13704.0,,,0.07,0.1,1.0,682.0,134.0,37408.0,2025.0,2644.0,instances/bms/100/pi.txt,172.0,100-01-ASP-closure/bms3000/pi.txt.lp.log.gz,354.0,1.0,1,71,71.0,25.0,0.1,0.0,opt,19818.0,0.0,,0.074,20.0,NaN,10320.0,6.0,3.0,569.0,109.0,100.0,106.0,63.0,1.0,0.0,19.0
1.0,14819.0,17933.0,119464.0,,,12.16,12.2,1.0,28791.0,17943.0,421840.0,2025.0,8384.0,instances/bms/100/vtm.11,28242.0,100-01-ASP-closure/bms3000/vtm.11.lp.log.gz,29.0,1.0,1,10,10.0,10.0,12.3,2.0,opt,132466.0,0.1,,12.218,20.0,NaN,108044.0,2.0,2.0,1717.0,17933.0,100.0,17931.0,10309.0,1.0,0.0,164.0
1.0,4950.0,19.0,5063.0,,,0.035,0.1,1.0,415.0,32.0,12157.0,2025.0,1160.0,instances/bms/100/book2,90.0,100-01-ASP-closure/bms3000/book2.lp.log.gz,189.0,1.0,1,83,83.0,13.0,0.1,0.0,opt,9699.0,0.0,,0.037,20.0,NaN,3650.0,0.0,4.0,278.0,19.0,0.0,15.0,71.0,1.0,0.0,4.0
